tau_p;tau_d;tau_i;throttle;num_steps;mean_speed;cte_tolerante;max_abs_cte;result
0.145659;2.8563;0;0.41;1105;33.8313;2.7;3.5861;0
0.116677;2.58216;0;0.41;1;11.2749;2.7;3.5321;0
0.119324;2.34975;0;0.41;1;10.7727;2.7;3.4751;0
0.24039;2.37895;0;0.41;1288;34.7836;2.7;3.4751;0
0.131169;4.05512;0;0.41;1;40.8538;2.7;3.2334;0
0.249493;2.20592;0;0.41;1;40.6938;2.7;3.1168;0
0.0816523;2.94647;0;0.41;533;30.0988;2.7;3.1168;0
0.107154;2.56562;0;0.41;1;41.224;2.7;3.1987;0
0.219701;2.48087;0;0.41;1;41.2424;2.7;3.1858;0
0.158902;2.35208;0;0.41;4843;42.7102;2.7;3.1858;0
0.174647;2.7906;0;0.41;1;42.0959;2.7;2.7465;0
0.274445;2.55235;0;0.41;1;42.0947;2.7;2.7848;0
0.268063;3.25967;0;0.41;2069;35.1813;2.7;2.7848;0
0.146329;2.67525;0;0.41;1;42.8794;2.7;2.7403;0
0.16998;2.88522;0;0.41;1;42.776;2.7;2.8643;0
0.228924;2.16185;0;0.41;715;23.3722;2.7;2.8643;0
0.0836626;3.13651;0;0.41;1;38.7427;2.7;2.949;0
0.155632;3.05178;0;0.41;1;37.6703;2.7;4.0886;0
0.236861;3.85452;0;0.41;1962;35.5677;2.7;4.0886;0
0.144326;2.35763;0;0.41;1;42.9024;2.7;3.1519;0
0.122408;2.49817;0;0.41;1;42.7783;2.7;3.3448;0
0.230586;3.64763;0;0.41;756;27.2518;2.7;3.3448;0
0.156114;2.81426;0;0.41;1;38.6654;2.7;2.7652;0
0.208983;3.71252;0;0.41;1;38.5653;2.7;2.8763;0
0.184899;2.48548;0;0.41;2039;35.9075;2.7;2.8763;0
0.207936;3.54505;0;0.41;1;43.191;2.7;2.7112;0
0.159904;2.08133;0;0.41;1;43.1877;2.7;2.7946;0
0.252803;3.35556;0;0.41;1196;31.228;2.7;2.7946;0
0.20523;3.24629;0;0.41;1;41.7996;2.7;3.0374;0
0.203116;3.00372;0;0.41;1;41.6016;2.7;3.1246;0
0.111782;2.35215;0;0.41;1474;33.8782;2.7;3.1246;0
0.0993792;2.97559;0;0.41;1;45.3185;2.7;2.7061;0
0.182895;2.33446;0;0.41;1;45.3203;2.7;2.742;0
0.0859296;4.03426;0;0.41;813;28.4687;2.7;2.742;0
0.0804262;2.82604;0;0.41;1;39.0809;2.7;2.7666;0
0.120217;2.77951;0;0.41;1;39.0663;2.7;2.8344;0
0.205066;2.78074;0;0.41;434;29.3256;2.7;2.8344;0
0.212111;3.7725;0;0.41;1;39.1871;2.7;2.7141;0
0.115986;3.33448;0;0.41;1;39.1085;2.7;2.7465;0
0.166282;3.57516;0;0.41;2139;40.1667;2.7;2.7465;0
0.096432;3.2832;0;0.41;1061;29.8318;2.7;2.7353;0
0.250839;2.62054;0;0.41;1;36.1595;2.7;2.9734;0
0.0942932;2.35185;0;0.41;1;35.6502;2.7;3.2097;0
0.269171;3.94022;0;0.41;147;19.3588;2.7;3.2097;0
0.102852;3.53167;0;0.41;1;24.7578;2.7;4.2005;0
0.17967;3.44386;0;0.41;1;24.8788;2.7;4.4838;0
0.261498;3.83427;0;0.41;194;21.9385;2.7;4.4838;0
0.253417;2.90783;0;0.41;1;30.1495;2.7;4.0923;0
0.234297;2.50092;0;0.41;1;29.374;2.7;4.3533;0
0.259637;3.25357;0;0.41;255;25.6544;2.7;4.3533;0
0.113159;2.64669;0;0.41;1;35.3501;2.7;4.5501;0
0.265055;3.74529;0;0.41;1;35.1204;2.7;5.0493;0
0.116802;3.38142;0;0.41;200;22.9791;2.7;5.0493;0
0.157895;3.46888;0;0.41;1177;38.8421;2.7;2.7575;0
0.25212;3.41871;0;0.41;1;42.9361;2.7;2.7362;0
0.0821425;2.15907;0;0.41;1;42.8417;2.7;2.7705;0
0.268187;2.68043;0;0.41;943;27.904;2.7;2.7705;0
0.101755;3.93393;0;0.41;1;39.7818;2.7;2.7173;0
0.109783;2.55382;0;0.41;1;39.7397;2.7;2.73;0
0.111311;2.83574;0;0.41;1673;36.093;2.7;2.73;0
0.245231;2.70539;0;0.41;1;44.115;2.7;2.7792;0
0.174447;3.75415;0;0.41;1;43.9506;2.7;2.8663;0
0.213073;2.93597;0;0.41;2608;38.0318;2.7;2.8663;0
0.232551;3.65476;0;0.41;1;41.7395;2.7;2.9007;0
0.183338;3.99362;0;0.41;1;41.6694;2.7;3.0677;0
0.145932;3.1485;0;0.41;1999;37.5187;2.7;3.0677;0
0.120335;3.02516;0;0.41;1;43.8012;2.7;3.0336;0
0.244739;2.64564;0;0.41;1;43.7663;2.7;2.9773;0
0.107635;3.50149;0;0.41;1957;37.5863;2.7;2.9773;0
0.123988;2.38973;0;0.41;1;44.2588;2.7;2.8801;0
0.25779;3.37057;0;0.41;1;44.2588;2.7;2.8801;0
0.265871;3.03828;0;0.41;778;26.3454;2.7;2.8801;0
0.109309;3.54495;0;0.41;1;38.0602;2.7;3.2942;0
0.156806;2.14421;0;0.41;1;38.006;2.7;3.4195;0
0.246183;3.59806;0;0.41;644;23.2811;2.7;3.4195;0
0.26473;2.87621;0;0.41;1;35.4765;2.7;2.7109;0
0.201641;2.66645;0;0.41;1;35.478;2.7;2.72;0
0.222588;3.28275;0;0.41;1326;35.3551;2.7;2.72;0
0.140671;2.38925;0;0.41;1;40.9106;2.7;3.0621;0
0.135853;3.7962;0;0.41;1;40.8486;2.7;3.1091;0
0.225618;3.72271;0;0.41;906;28.7482;2.7;3.1091;0
0.121079;3.21447;0;0.41;1;39.8838;2.7;3.0363;0
0.161084;2.53855;0;0.41;1;39.7519;2.7;2.8543;0
0.20752;3.50654;0;0.41;347;19.3377;2.7;2.8543;0
0.0982663;3.33262;0;0.41;1378;37.9409;2.7;2.7275;0
0.0962961;2.37461;0;0.41;1;43.9327;2.7;2.8253;0
0.187119;2.53437;0;0.41;1;43.8863;2.7;2.9827;0
0.138744;3.93191;0;0.41;553;24.8558;2.7;2.9827;0
0.185549;3.47164;0;0.41;1;32.5346;2.7;12.1178;0
0.264018;3.54306;0;0.41;1;32.3059;2.7;13.8028;0
0.246371;2.3027;0;0.41;76;18.8185;2.7;13.8028;0
0.211595;3.87409;0;0.41;1;27.5145;2.7;2.7996;0
0.275937;3.06864;0;0.41;1;27.4944;2.7;2.8909;0
0.255477;2.14192;0;0.41;94;13.7209;2.7;2.8909;0
0.191679;2.46684;0;0.41;1;29.1669;2.7;3.0482;0
0.211397;2.45857;0;0.41;1;28.9121;2.7;3.5348;0
0.183746;3.50245;0;0.41;133;18.3055;2.7;3.5348;0
0.203119;2.63844;0;0.41;1;33.4831;2.7;2.7898;0
0.182412;3.22066;0;0.41;1;33.4015;2.7;2.8215;0
0.272718;3.51881;0;0.41;1052;31.3387;2.7;2.8215;0
0.233951;3.49321;0;0.41;1;35.1217;2.7;3.3806;0
0.132839;2.59202;0;0.41;1;34.8486;2.7;3.3986;0
0.267699;3.14782;0;0.41;626;22.4421;2.7;3.3986;0
0.157604;2.48676;0;0.41;1;37.8905;2.7;2.7788;0
0.262779;2.76827;0;0.41;1;37.8905;2.7;2.7788;0
0.0878496;3.36474;0;0.41;1365;33.4858;2.7;2.7788;0
0.272547;3.43367;0;0.41;1;44.7842;2.7;3.0455;0
0.249536;3.6073;0;0.41;1;44.7842;2.7;3.0455;0
0.1009;2.88644;0;0.41;1152;32.2178;2.7;3.0455;0
0.250219;2.15951;0;0.41;1;43.6343;2.7;2.7304;0
0.237785;3.14096;0;0.41;1;43.5666;2.7;2.8185;0
0.155475;3.82602;0;0.41;1965;36.0932;2.7;2.8185;0
0.22697;2.06934;0;0.41;1;43.3683;2.7;2.7195;0
0.267724;2.87385;0;0.41;1;43.3683;2.7;2.7195;0
0.128545;3.59606;0;0.41;1846;37.0477;2.7;2.7195;0
0.183344;4.01129;0;0.41;1;43.9852;2.7;2.7255;0
0.128427;3.57249;0;0.41;1;43.9121;2.7;2.7698;0
0.272184;3.36423;0;0.41;1094;31.6097;2.7;2.7698;0
0.135956;2.94863;0;0.41;1;23.8169;2.7;3.3019;0
0.233708;2.60967;0;0.41;1;23.3474;2.7;3.3277;0
0.123345;3.48306;0;0.41;1939;37.3313;2.7;3.3277;0
0.17063;2.32721;0;0.41;1;43.3563;2.7;2.721;0
0.130365;2.6465;0;0.41;1;43.3563;2.7;2.721;0
0.0825164;3.52226;0;0.41;1341;34.9408;2.7;2.721;0
0.101807;3.2621;0;0.41;1;45.3744;2.7;2.7542;0
0.214048;2.99889;0;0.41;1;45.3744;2.7;2.7542;0
0.205247;3.62143;0;0.41;1588;35.4136;2.7;2.7542;0
0.254666;3.6277;0;0.41;1;41.1121;2.7;3.1014;0
0.270282;3.00922;0;0.41;1;41.0013;2.7;3.1152;0
0.256517;3.02227;0;0.41;928;30.0405;2.7;3.1152;0
0.116404;2.46687;0;0.41;1;39.795;2.7;2.721;0
0.230308;3.68157;0;0.41;1;39.7586;2.7;2.7407;0
0.230801;3.42358;0;0.41;802;28.9287;2.7;2.7407;0
0.152164;2.21505;0;0.41;1;39.7555;2.7;2.8702;0
0.180585;3.45646;0;0.41;1;39.6574;2.7;2.9101;0
0.164943;2.42252;0;0.41;125;15.9665;2.7;2.9101;0
0.11491;2.23788;0;0.41;1;30.0722;2.7;10.5768;0
0.114336;2.35457;0;0.41;1;30.4701;2.7;10.7632;0
0.244045;2.76912;0;0.41;87;16.3317;2.7;10.7632;0
0.244321;3.06193;0;0.41;1;27.9944;2.7;2.7975;0
0.0970749;2.40766;0;0.41;1;25.7476;2.7;5.5876;0
0.248108;2.59933;0;0.41;63;12.7049;2.7;5.5876;0
0.219148;3.69311;0;0.41;1;28.5937;2.7;2.8173;0
0.129388;2.23334;0;0.41;1;28.6688;2.7;2.9716;0
0.117459;3.02952;0;0.41;93;20.389;2.7;2.9716;0
0.212427;3.84719;0;0.41;1;34.7604;2.7;3.7583;0
0.150446;2.0785;0;0.41;1;34.8359;2.7;4.0714;0
0.261027;2.4915;0;0.41;182;23.9141;2.7;4.0714;0
0.0819615;3.70951;0;0.41;1;32.7421;2.7;2.9957;0
0.20563;3.25962;0;0.41;1;32.6947;2.7;3.1847;0
0.18493;2.8293;0;0.41;64;15.7076;2.7;3.1847;0
0.142082;3.91881;0;0.41;1;25.1304;2.7;8.6868;0
0.22866;3.33265;0;0.41;1;24.7594;2.7;9.0985;0
0.116294;2.54528;0;0.41;47;10.5739;2.7;9.0985;0
0.158708;3.72841;0;0.41;1;27.6642;2.7;2.7303;0
0.0813683;2.74209;0;0.41;1;27.6788;2.7;2.7849;0
0.210301;2.29391;0;0.41;360;26.7948;2.7;2.7849;0
0.145882;3.59109;0;0.41;1;38.2631;2.7;2.708;0
0.205877;4.0628;0;0.41;1;37.9674;2.7;2.9679;0
0.166446;2.13474;0;0.41;317;20.72;2.7;2.9679;0
0.0923121;4.03244;0;0.41;1;37.2369;2.7;2.8244;0
0.163274;2.24699;0;0.41;1;37.2557;2.7;2.9505;0
0.184173;3.08328;0;0.41;203;16.0728;2.7;2.9505;0
0.173889;2.47214;0;0.41;1;32.0769;2.7;5.2898;0
0.252997;3.00566;0;0.41;1;31.4379;2.7;6.1781;0
0.096811;2.68705;0;0.41;358;26.052;2.7;6.1781;0
0.22299;2.90289;0;0.41;1;39.5833;2.7;2.8475;0
0.185241;3.12609;0;0.41;1;39.4823;2.7;3.0502;0
0.0815669;2.12379;0;0.41;796;35.8624;2.7;3.0502;0
0.264152;2.8951;0;0.41;1;45.1942;2.7;2.7429;0
0.185639;3.56571;0;0.41;1;45.1977;2.7;2.7704;0
0.273147;3.24884;0;0.41;64;9.32071;2.7;2.7704;0
0.199739;3.61359;0;0.41;1;24.8002;2.7;3.64;0
0.172598;3.11362;0;0.41;1;25.0393;2.7;4.2733;0
0.114097;2.06922;0;0.41;545;35.7573;2.7;4.2733;0
0.198224;3.45468;0;0.41;1;44.5328;2.7;2.728;0
0.225066;3.42091;0;0.41;1;44.3902;2.7;2.8552;0
0.190299;2.66309;0;0.41;734;33.5244;2.7;2.8552;0
0.232596;2.57149;0;0.41;1;44.1091;2.7;2.7015;0
0.118768;4.02323;0;0.41;1;44.0977;2.7;2.8439;0
0.177815;2.46026;0;0.41;463;28.1392;2.7;2.8439;0
0.244012;2.48857;0;0.41;1;39.2041;2.7;2.8278;0
0.22824;2.72733;0;0.41;1;39.147;2.7;2.8962;0
0.211231;3.87906;0;0.41;68;12.9573;2.7;2.8962;0
0.17553;3.71035;0;0.41;1;30.2246;2.7;2.7749;0
0.0886503;2.46492;0;0.41;1;30.1533;2.7;2.8006;0
0.0810422;3.47064;0;0.41;1177;37.8835;2.7;2.8006;0
0.279823;2.27492;0;0.41;1;44.0942;2.7;3.3507;0
0.127064;2.77845;0;0.41;1;44.0946;2.7;3.3688;0
0.18959;3.05244;0;0.41;1673;36.9879;2.7;3.3688;0
0.101735;2.76131;0;0.41;1;43.2218;2.7;2.705;0
0.257319;3.48194;0;0.41;1;43.2218;2.7;2.705;0
0.24978;2.54479;0;0.41;742;27.0563;2.7;2.705;0
0.233662;3.96778;0;0.41;1;39.0129;2.7;2.7625;0
0.164993;2.59509;0;0.41;1;38.9537;2.7;2.8299;0
0.170573;2.40301;0;0.41;1507;35.2699;2.7;2.8299;0
0.159885;2.66967;0;0.41;1;41.9023;2.7;2.7204;0
0.0864657;2.40529;0;0.41;1;41.9023;2.7;2.7204;0
0.0971031;2.40594;0;0.41;1085;33.3729;2.7;2.7204;0
0.153482;2.65846;0;0.41;1;42.1157;2.7;5.5072;0
0.189697;2.39731;0;0.41;1;42.3378;2.7;5.7317;0
0.0938483;3.07974;0;0.41;1391;37.7119;2.7;5.7317;0
0.243357;2.94246;0;0.41;1;45.1705;2.7;2.7407;0
0.189782;3.28602;0;0.41;1;45.1337;2.7;2.8906;0
0.193639;2.70262;0;0.41;721;26.9808;2.7;2.8906;0
0.207548;2.50477;0;0.41;1;42.2283;2.7;2.8936;0
0.133535;3.58755;0;0.41;1;42.2236;2.7;3.0178;0
0.202552;2.98915;0;0.41;697;29.9442;2.7;3.0178;0
0.273088;3.48613;0;0.41;1;40.6267;2.7;2.7187;0
0.230392;3.86794;0;0.41;1;40.4503;2.7;2.913;0
0.261217;3.30447;0;0.41;672;29.7209;2.7;2.913;0
0.236208;3.08576;0;0.41;1;39.4824;2.7;3.1332;0
0.229681;3.60914;0;0.41;1;39.3951;2.7;3.2792;0
0.256844;3.68919;0;0.41;503;25.9855;2.7;3.2792;0
0.115389;3.00686;0;0.41;1;38.2732;2.7;2.7694;0
0.264596;3.30964;0;0.41;1;38.1826;2.7;2.9235;0
0.184214;3.17095;0;0.41;744;31.3949;2.7;2.9235;0
0.107734;2.96004;0;0.41;1;41.0025;2.7;2.9221;0
0.273535;2.18233;0;0.41;1;41.0025;2.7;2.9221;0
0.106236;3.35051;0;0.41;920;34.1273;2.7;2.9221;0
0.0936831;2.58363;0;0.41;1;44.6621;2.7;2.7907;0
0.238135;2.19689;0;0.41;1;44.5711;2.7;2.9842;0
0.263329;3.92131;0;0.41;799;31.104;2.7;2.9842;0
0.246732;2.61498;0;0.41;1;39.1235;2.7;2.7392;0
0.156396;2.65153;0;0.41;1;15.1088;2.7;3.2071;0
0.260497;3.15371;0;0.41;439;24.2413;2.7;3.2071;0
0.171608;3.50985;0;0.41;1;37.8765;2.7;2.8313;0
0.148249;4.02147;0;0.41;1;37.8572;2.7;2.8862;0
0.0884158;2.60941;0;0.41;524;28.2481;2.7;2.8862;0
0.121057;2.74073;0;0.41;1;42.4622;2.7;2.8478;0
0.249964;2.78432;0;0.41;1;42.4622;2.7;2.8478;0
0.124714;3.90763;0;0.41;902;33.753;2.7;2.8478;0
0.253493;2.08579;0;0.41;1;42.6163;2.7;2.8661;0
0.206908;2.2204;0;0.41;1;42.5431;2.7;2.9017;0
0.0927464;2.80329;0;0.41;894;34.2267;2.7;2.9017;0
0.27791;3.48067;0;0.41;1;44.5527;2.7;2.7054;0
0.195465;3.58318;0;0.41;1;44.5516;2.7;2.7289;0
0.172691;2.19342;0;0.41;462;26.0144;2.7;2.7289;0
0.214312;2.47575;0;0.41;1;38.9831;2.7;3.2297;0
0.145074;3.97573;0;0.41;1;38.9368;2.7;3.2446;0
0.26803;3.59193;0;0.41;455;25.361;2.7;3.2446;0
0.277915;3.55925;0;0.41;1;37.1278;2.7;2.8502;0
0.110317;3.31445;0;0.41;1;37.005;2.7;3.0736;0
0.220478;3.22852;0;0.41;457;25.8602;2.7;3.0736;0
0.0953796;2.10354;0;0.41;1;36.588;2.7;2.7108;0
0.250691;3.8146;0;0.41;1;36.5877;2.7;2.7089;0
0.217451;3.58246;0;0.41;501;26.9782;2.7;2.7089;0
0.27896;2.70265;0;0.41;1;36.3727;2.7;2.9444;0
0.11489;3.80593;0;0.41;1;36.3165;2.7;3.0583;0
0.252753;2.98431;0;0.41;454;25.2087;2.7;3.0583;0
0.137935;3.57364;0;0.41;1;38.7419;2.7;2.7464;0
0.195664;3.67109;0;0.41;1;38.7503;2.7;2.8742;0
0.153476;2.3854;0;0.41;517;27.5645;2.7;2.8742;0
0.133576;2.58023;0;0.41;1;40.7347;2.7;2.9708;0
0.215175;2.18374;0;0.41;1;40.7229;2.7;3.028;0
0.263621;3.98953;0;0.41;480;26.6177;2.7;3.028;0
0.115514;3.67326;0;0.41;1;40.2044;2.7;2.7023;0
0.27573;2.9091;0;0.41;1;40.0943;2.7;2.8581;0
0.161099;2.30129;0;0.41;452;26.6869;2.7;2.8581;0
0.248761;3.58865;0;0.41;1;38.9551;2.7;3.1445;0
0.182627;3.29024;0;0.41;1;38.9213;2.7;3.2376;0
0.131518;3.91621;0;0.41;517;28.3804;2.7;3.2376;0
0.133168;2.83827;0;0.41;1;41.3708;2.7;3.0697;0
0.274578;3.82315;0;0.41;1;41.3404;2.7;3.1075;0
0.109624;2.9912;0;0.41;924;35.0235;2.7;3.1075;0
0.249666;2.90918;0;0.41;1;43.4132;2.7;2.8271;0
0.226418;3.16517;0;0.41;1;43.2391;2.7;2.7807;0
0.110738;2.35853;0;0.41;612;31.4981;2.7;2.7807;0
0.245328;2.11243;0;0.41;1;43.4364;2.7;2.784;0
0.118816;2.66236;0;0.41;1;43.4364;2.7;2.784;0
0.205272;2.68733;0;0.41;614;29.5314;2.7;2.784;0
0.150955;3.30802;0;0.41;1;40.3322;2.7;3.8701;0
0.0935382;3.04213;0;0.41;1;40.4047;2.7;3.9907;0
0.102674;3.62326;0;0.41;691;31.0394;2.7;3.9907;0
0.205988;2.35907;0;0.41;1;40.6028;2.7;2.9176;0
0.125909;2.65148;0;0.41;1;16.1304;2.7;2.7476;0
0.124503;3.91684;0;0.41;386;23.4192;2.7;2.7476;0
0.182138;3.38419;0;0.41;523;27.6773;2.7;2.7835;0
0.15855;3.44946;0;0.41;1;40.3439;2.7;2.7301;0
0.184134;3.543;0;0.41;1;40.3296;2.7;2.8062;0
0.172187;2.90094;0;0.41;464;26.3618;2.7;2.8062;0
0.100027;3.21578;0;0.41;1;39.8486;2.7;2.7532;0
0.235411;3.51666;0;0.41;1;39.8606;2.7;2.7858;0
0.271511;4.03065;0;0.41;440;24.5242;2.7;2.7858;0
0.132291;3.3102;0;0.41;1;38.4428;2.7;2.7622;0
0.227189;2.69581;0;0.41;1;38.3197;2.7;2.8237;0
0.149544;3.97612;0;0.41;792;32.5046;2.7;2.8237;0
0.225912;3.43373;0;0.41;1;42.8841;2.7;2.8347;0
0.196243;3.66406;0;0.41;1;42.6982;2.7;3.0095;0
0.238234;2.75391;0;0.41;364;22.1091;2.7;3.0095;0
0.246471;2.92696;0;0.41;1;33.9859;2.7;3.443;0
0.1184;3.62839;0;0.41;1;33.9403;2.7;3.495;0
0.112564;3.24205;0;0.41;341;22.0687;2.7;3.495;0
0.229618;2.93111;0;0.41;1;34.8124;2.7;2.9526;0
0.203983;3.83368;0;0.41;1;34.8045;2.7;3.0111;0
0.128843;2.15003;0;0.41;473;27.9096;2.7;3.0111;0
0.0939238;3.17701;0;0.41;1;41.2365;2.7;3.1463;0
0.0815929;3.7244;0;0.41;1;41.2365;2.7;3.1463;0
0.117798;3.86167;0;0.41;826;34.2888;2.7;3.1463;0
0.192523;2.87713;0;0.41;1;44.0015;2.7;2.7409;0
0.172988;2.83069;0;0.41;1;43.9052;2.7;2.9188;0
0.187675;3.0796;0;0.41;973;34.5524;2.7;2.9188;0
0.15767;2.7571;0;0.41;1;40.2355;2.7;3.1077;0
0.111125;3.96246;0;0.41;1;39.846;2.7;3.7496;0
0.207725;2.9246;0;0.41;452;26.041;2.7;3.7496;0
0.0800752;2.60439;0;0.41;1;34.7397;2.7;2.71;0
0.255104;2.72252;0;0.41;1;34.7397;2.7;2.71;0
0.197122;4.04163;0;0.41;564;28.8688;2.7;2.71;0
0.177111;2.75097;0;0.41;1;37.2;2.7;2.7627;0
0.100556;3.06192;0;0.41;1;37.1382;2.7;2.8456;0
0.167095;2.16224;0;0.41;457;26.8553;2.7;2.8456;0
0.166981;2.17658;0;0.41;1;40.9492;2.7;2.7845;0
0.247799;4.06471;0;0.41;1;40.9619;2.7;2.9734;0
0.232664;2.40603;0;0.41;373;23.3753;2.7;2.9734;0
0.0821308;2.63435;0;0.41;1;36.4359;2.7;3.1049;0
0.170024;3.40183;0;0.41;1;36.4311;2.7;3.2298;0
0.194534;4.01091;0;0.41;424;25.0822;2.7;3.2298;0
0.190423;3.66911;0;0.41;1;37.4288;2.7;3.243;0
0.21855;3.72095;0;0.41;1;37.4513;2.7;3.2001;0
0.276878;3.49509;0;0.41;448;25.5902;2.7;3.2001;0
0.131968;4.00889;0;0.41;1;36.2668;2.7;2.8151;0
0.2718;3.67362;0;0.41;1;36.1616;2.7;2.9819;0
0.154273;2.89158;0;0.41;718;32.9263;2.7;2.9819;0
0.25659;3.49668;0;0.41;1;43.0732;2.7;2.7752;0
0.152766;3.64807;0;0.41;1;42.9752;2.7;2.9344;0
0.14844;4.02683;0;0.41;497;27.3598;2.7;2.9344;0
0.140922;3.10832;0;0.41;1;38.0777;2.7;3.0122;0
0.156384;2.55315;0;0.41;1;36.2587;2.7;4.6508;0
0.250034;2.23109;0;0.41;334;22.1914;2.7;4.6508;0
0.0880696;3.648;0;0.41;1;35.2735;2.7;3.4825;0
0.126962;3.45779;0;0.41;1;35.2904;2.7;3.5084;0
0.243873;2.5639;0;0.41;344;23.1975;2.7;3.5084;0
0.139637;3.64288;0;0.41;1;36.526;2.7;2.9552;0
0.188716;2.26062;0;0.41;1;35.7832;2.7;4.1159;0
0.1101;3.20165;0;0.41;960;35.0577;2.7;4.1159;0
0.172674;3.68635;0;0.41;1;43.0596;2.7;2.9436;0
0.181566;2.30315;0;0.41;1;43.055;2.7;2.9685;0
0.200801;3.38405;0;0.41;412;25.2636;2.7;2.9685;0
0.189974;3.70243;0;0.41;1;38.6461;2.7;2.8847;0
0.238479;2.67877;0;0.41;1;38.659;2.7;3.0602;0
0.0823805;3.43436;0;0.41;779;34.132;2.7;3.0602;0
0.267629;2.86503;0;0.41;1;42.1535;2.7;4.0829;0
0.191406;3.12206;0;0.41;1;41.7245;2.7;4.3509;0
0.153832;2.9998;0;0.41;353;23.2112;2.7;4.3509;0
0.214234;3.55381;0;0.41;1;38.435;2.7;2.817;0
0.263868;3.54289;0;0.41;1;38.2562;2.7;2.9521;0
0.170958;3.21621;0;0.41;491;28.3472;2.7;2.9521;0
0.257862;2.40434;0;0.41;1;37.9427;2.7;4.1276;0
0.219857;2.25546;0;0.41;1;37.9427;2.7;4.1276;0
0.224745;3.31016;0;0.41;395;24.1899;2.7;4.1276;0
0.248515;2.07372;0;0.41;1;35.7146;2.7;3.3953;0
0.204558;3.81991;0;0.41;1;35.7616;2.7;3.4127;0
0.261449;2.64355;0;0.41;335;22.3845;2.7;3.4127;0
0.223454;2.34236;0;0.41;1;35.8931;2.7;2.8793;0
0.128769;3.13804;0;0.41;641;31.4319;2.7;3.0768;0
0.229099;2.44024;0;0.41;1;13.4449;2.7;2.9427;0
0.158131;2.81654;0;0.41;1;13.4449;2.7;2.9427;0
0.0918292;3.74474;0;0.41;740;33.4099;2.7;2.9427;0
0.116842;3.63864;0;0.41;1;40.1037;2.7;3.3404;0
0.236452;3.96305;0;0.41;1;40.0577;2.7;3.3647;0
0.195906;2.13744;0;0.41;402;25.9347;2.7;3.3647;0
0.267579;3.04485;0;0.41;1;38.2482;2.7;3.0423;0
0.233391;2.99807;0;0.41;1;38.2364;2.7;2.9795;0
0.156136;2.13353;0;0.41;378;24.8041;2.7;2.9795;0
0.198163;2.37468;0;0.41;1;37.2325;2.7;4.6139;0
0.125561;3.94731;0;0.41;1;37.0183;2.7;4.716;0
0.0886883;2.71684;0;0.41;777;34.1174;2.7;4.716;0
0.146915;2.85062;0;0.41;1;44.0507;2.7;2.7276;0
0.278146;3.86415;0;0.41;1;44.0504;2.7;2.7547;0
0.168485;2.97665;0;0.41;551;29.5305;2.7;2.7547;0
0.256914;2.60083;0;0.41;1;39.205;2.7;3.6212;0
0.176201;3.53195;0;0.41;1;39.0569;2.7;3.6709;0
