tau_p;tau_d;tau_i;throttle;num_steps;mean_speed;cte_tolerante;max_abs_cte;result
0.232806;2.10315;0;0.25;739;20.767;2.7;3.2673;0
0.257819;2.08193;0;0.25;1;25.6013;2.7;3.3713;0
0.377429;2.14681;0;0.25;1;25.4162;2.7;3.4211;0
0.336883;1.78169;0;0.25;433;16.3342;2.7;3.4211;0
0.408556;1.96317;0;0.25;1;23.9956;2.7;2.7791;0
0.374368;1.95381;0;0.25;1;23.9856;2.7;2.8746;0
0.297113;1.7809;0;0.25;455;16.3901;2.7;2.8746;0
0.33914;1.82913;0;0.25;1;22.0539;2.7;3.2031;0
0.266538;2.14366;0;0.25;1;21.8053;2.7;3.2371;0
0.229665;1.89757;0;0.25;535;18.5119;2.7;3.2371;0
0.287892;1.92432;0;0.25;1;25.4148;2.7;2.7161;0
0.419123;2.12703;0;0.25;1;24.5811;2.7;3.9363;0
0.309462;1.94953;0;0.25;515;18.091;2.7;3.9363;0
0.397891;1.87436;0;0.25;1;24.4336;2.7;2.893;0
0.317178;2.06059;0;0.25;1;24.4191;2.7;2.959;0
0.289273;1.81921;0;0.25;448;16.9808;2.7;2.959;0
0.404352;2.1237;0;0.25;1;25.3796;2.7;2.7196;0
0.33608;2.02945;0;0.25;1;25.3796;2.7;2.7196;0
0.341444;1.78615;0;0.25;400;15.2372;2.7;2.7196;0
0.407892;1.8373;0;0.25;1;23.2235;2.7;2.7459;0
0.304087;2.08647;0;0.25;1;22.9655;2.7;2.8752;0
0.413877;1.81798;0;0.25;371;14.4006;2.7;2.8752;0
0.24265;1.9568;0;0.25;1;21.4022;2.7;2.7587;0
0.340349;1.99337;0;0.25;1;21.1891;2.7;2.836;0
0.224671;1.94916;0;0.25;709;19.9816;2.7;2.836;0
0.288358;1.85444;0;0.25;1;24.9841;2.7;2.7947;0
0.284306;1.81456;0;0.25;396;15.5302;2.7;2.7947;0
0.353867;2.09411;0;0.25;1;22.3073;2.7;3.0582;0
0.311939;1.80571;0;0.25;1;22.1073;2.7;3.1507;0
0.233084;1.96521;0;0.25;487;17.7539;2.7;3.1507;0
0.267095;2.05243;0;0.25;1;23.6749;2.7;3.6554;0
0.379229;1.87128;0;0.25;1;23.6928;2.7;3.7379;0
0.23986;2.03004;0;0.25;622;19.3935;2.7;3.7379;0
0.329286;2.11358;0;0.25;1;24.546;2.7;4.0553;0
0.337654;2.02431;0;0.25;1;24.9232;2.7;4.2158;0
0.374507;1.98735;0;0.25;398;16.0054;2.7;4.2158;0
0.297359;1.86491;0;0.25;1;23.298;2.7;2.7667;0
0.336197;1.78622;0;0.25;1;23.2552;2.7;2.9474;0
0.235188;1.89941;0;0.25;549;18.2859;2.7;2.9474;0
0.372059;1.78297;0;0.25;1;23.599;2.7;3.362;0
0.246021;2.03689;0;0.25;1;23.6216;2.7;3.3825;0
0.375017;2.10857;0;0.25;372;15.0426;2.7;3.3825;0
0.380323;2.03702;0;0.25;1;20.4036;2.7;3.6067;0
0.402106;2.01741;0;0.25;1;20.0951;2.7;3.5177;0
0.369095;1.79445;0;0.25;394;15.3089;2.7;3.5177;0
0.294312;2.09036;0;0.25;1;21.0312;2.7;3.9521;0
0.403834;1.77551;0;0.25;1;20.9273;2.7;4.0671;0
0.291564;1.88062;0;0.25;410;16.38;2.7;4.0671;0
0.333261;2.07361;0;0.25;1;22.7497;2.7;3.6687;0
0.402894;2.06899;0;0.25;1;22.337;2.7;3.7025;0
0.336467;2.08595;0;0.25;294;13.0076;2.7;3.7025;0
0.295492;1.86819;0;0.25;1;22.4134;2.7;2.7429;0
0.393803;1.80303;0;0.25;1;22.4134;2.7;2.7429;0
0.367009;1.89783;0;0.25;477;17.5548;2.7;2.7429;0
0.337177;1.94994;0;0.25;1;24.1094;2.7;2.7271;0
0.382749;1.8569;0;0.25;1;24.1094;2.7;2.7271;0
0.332026;2.04769;0;0.25;433;16.2515;2.7;2.7271;0
0.314398;2.11733;0;0.25;1;22.844;2.7;2.7151;0
0.360603;1.77663;0;0.25;1;22.1403;2.7;2.9706;0
0.248898;2.05171;0;0.25;390;16.0854;2.7;2.9706;0
0.366312;1.79191;0;0.25;1;23.7177;2.7;2.988;0
0.34851;2.16489;0;0.25;1;23.7208;2.7;2.9729;0
0.265346;1.87055;0;0.25;467;16.9813;2.7;2.9729;0
0.369207;1.91054;0;0.25;1;23.7396;2.7;2.8323;0
0.381518;2.05799;0;0.25;1;23.7585;2.7;2.8547;0
0.269847;1.8152;0;0.25;436;16.6754;2.7;2.8547;0
0.229778;1.83323;0;0.25;1;24.1322;2.7;2.7273;0
0.375256;2.05493;0;0.25;1;24.1322;2.7;2.7273;0
0.390943;1.92212;0;0.25;303;12.9497;2.7;2.7273;0
0.396045;1.81114;0;0.25;1;19.8587;2.7;3.4256;0
0.375591;1.83279;0;0.25;1;19.8587;2.7;3.4256;0
0.370389;1.84057;0;0.25;315;13.607;2.7;3.4256;0
0.335549;1.92113;0;0.25;1;19.868;2.7;3.704;0
0.41709;1.90439;0;0.25;1;19.828;2.7;3.6922;0
0.236024;2.01407;0;0.25;570;18.6981;2.7;3.6922;0
0.383145;1.77564;0;0.25;1;24.175;2.7;3.5663;0
0.284701;2.00439;0;0.25;1;24.2477;2.7;3.6179;0
0.277784;2.14496;0;0.25;503;17.8296;2.7;3.6179;0
0.283657;1.86979;0;0.25;1;23.3712;2.7;4.3535;0
0.318222;2.12973;0;0.25;1;23.1976;2.7;4.3576;0
0.420338;1.83503;0;0.25;412;15.6477;2.7;4.3576;0
0.330525;1.84027;0;0.25;1;21.1472;2.7;5.1938;0
0.372143;2.11668;0;0.25;1;21.0878;2.7;5.3533;0
0.379888;2.06716;0;0.25;409;15.7769;2.7;5.3533;0
0.398593;1.80786;0;0.25;1;22.7562;2.7;2.7025;0
0.411097;1.86912;0;0.25;1;22.7558;2.7;2.8757;0
0.373722;1.85154;0;0.25;339;14.3276;2.7;2.8757;0
0.252485;2.09299;0;0.25;1;22.2757;2.7;2.7448;0
0.318022;1.93219;0;0.25;1;22.1258;2.7;2.8776;0
0.417591;1.85553;0;0.25;318;13.5021;2.7;2.8776;0
0.349942;1.81619;0;0.25;1;22.8688;2.7;2.9545;0
0.289571;1.93215;0;0.25;1;22.8688;2.7;2.9545;0
0.257024;1.97282;0;0.25;607;19.1034;2.7;2.9545;0
0.346455;2.0557;0;0.25;1;25.1448;2.7;3.399;0
0.34636;1.77721;0;0.25;1;24.7619;2.7;3.6404;0
0.409471;1.83176;0;0.25;292;12.622;2.7;3.6404;0
0.327943;1.92894;0;0.25;1;17.9653;2.7;4.0339;0
0.238918;1.9116;0;0.25;1;17.9753;2.7;4.0998;0
0.225431;1.78701;0;0.25;510;18.7891;2.7;4.0998;0
0.405058;2.12632;0;0.25;373;15.2601;2.7;2.7242;0
0.406811;2.07305;0;0.25;1;22.3262;2.7;2.7568;0
0.306787;2.1277;0;0.25;1;22.3262;2.7;2.7568;0
0.273942;2.08022;0;0.25;383;15.1101;2.7;2.7568;0
0.288527;1.79037;0;0.25;1;23.6645;2.7;2.7371;0
0.353836;1.86158;0;0.25;1;23.6502;2.7;2.7812;0
0.240734;1.78156;0;0.25;455;17.152;2.7;2.7812;0
0.329566;1.99625;0;0.25;1;24.0418;2.7;3.6142;0
0.349455;2.09811;0;0.25;1;24.2928;2.7;3.8339;0
0.234699;2.03933;0;0.25;650;20.4824;2.7;3.8339;0
0.257248;1.823;0;0.25;1;24.4276;2.7;2.7158;0
0.387762;2.08144;0;0.25;1;24.4232;2.7;2.731;0
0.338493;2.01894;0;0.25;438;16.5532;2.7;2.731;0
0.420542;1.91285;0;0.25;1;22.0674;2.7;2.8515;0
0.247901;1.82644;0;0.25;1;22.0674;2.7;2.8515;0
0.231075;1.78103;0;0.25;542;19.2036;2.7;2.8515;0
0.323587;2.03664;0;0.25;1;25.4421;2.7;2.7915;0
0.414785;1.77836;0;0.25;1;25.4447;2.7;2.7985;0
0.361796;2.12465;0;0.25;341;15.2276;2.7;2.7985;0
0.257008;1.82976;0;0.25;1;21.4437;2.7;2.7635;0
0.226858;1.86295;0;0.25;1;21.6371;2.7;2.7347;0
0.417804;1.96208;0;0.25;338;15.1209;2.7;2.7347;0
0.416203;2.09624;0;0.25;1;20.0801;2.7;3.8286;0
0.239651;2.0298;0;0.25;1;20.0801;2.7;3.8286;0
0.336471;2.12233;0;0.25;289;12.975;2.7;3.8286;0
0.417844;1.98186;0;0.25;1;17.999;2.7;5.9322;0
0.377538;2.11729;0;0.25;1;17.9204;2.7;6.0936;0
0.252126;2.11248;0;0.25;305;16.9365;2.7;6.0936;0
0.366299;1.84167;0;0.25;1;23.9471;2.7;2.7776;0
0.363221;2.08744;0;0.25;1;23.6345;2.7;2.9764;0
0.412782;1.99792;0;0.25;210;13.4662;2.7;2.9764;0
0.387237;2.10956;0;0.25;1;20.123;2.7;4.0708;0
0.222072;1.83549;0;0.25;1;20.3536;2.7;4.2388;0
0.286021;1.90252;0;0.25;171;15.4492;2.7;4.2388;0
0.343776;2.01437;0;0.25;1;22.2012;2.7;4.1513;0
0.419398;2.03376;0;0.25;1;21.8556;2.7;4.2914;0
0.298466;1.82194;0;0.25;190;12.8641;2.7;4.2914;0
0.229371;1.99457;0;0.25;1;20.796;2.7;2.777;0
0.225848;2.07495;0;0.25;1;20.4866;2.7;2.9108;0
0.285244;1.93845;0;0.25;413;17.1743;2.7;2.9108;0
0.276291;1.90991;0;0.25;1;22.7399;2.7;4.1071;0
0.348255;2.04512;0;0.25;1;22.4121;2.7;4.1089;0
0.281807;1.99609;0;0.25;462;17.4804;2.7;4.1089;0
0.387493;1.84122;0;0.25;1;24.1628;2.7;3.4004;0
0.406327;2.0697;0;0.25;1;24.1536;2.7;3.401;0
0.379874;1.8646;0;0.25;289;13.0063;2.7;3.401;0
0.358687;1.84604;0;0.25;1;21.6255;2.7;2.7502;0
0.355568;1.84612;0;0.25;1;21.4566;2.7;2.8251;0
0.310584;2.08258;0;0.25;493;17.45;2.7;2.8251;0
0.383956;1.98396;0;0.25;1;22.1379;2.7;2.785;0
0.385695;1.94899;0;0.25;1;21.9341;2.7;2.884;0
0.369613;2.1643;0;0.25;439;16.8829;2.7;2.884;0
0.330551;1.81395;0;0.25;1;23.679;2.7;2.844;0
0.253568;1.94965;0;0.25;1;23.6955;2.7;2.8938;0
0.411778;1.95487;0;0.25;241;12.1775;2.7;2.8938;0
0.410348;2.08309;0;0.25;1;21.0611;2.7;3.0759;0
0.362587;2.1379;0;0.25;1;21.0611;2.7;3.0759;0
0.377703;2.10934;0;0.25;332;14.127;2.7;3.0759;0
0.381157;2.01723;0;0.25;1;22.0132;2.7;2.8838;0
0.25698;1.95614;0;0.25;1;21.7038;2.7;2.8164;0
0.415355;1.91368;0;0.25;288;13.6794;2.7;2.8164;0
0.331323;2.04514;0;0.25;1;18.8184;2.7;4.0866;0
0.41234;2.01091;0;0.25;1;18.7216;2.7;4.1485;0
0.363706;2.14248;0;0.25;489;19.1335;2.7;4.1485;0
0.372679;1.88732;0;0.25;1;20.7583;2.7;4.2967;0
0.362292;2.14762;0;0.25;1;21.0431;2.7;4.4094;0
0.381581;1.96281;0;0.25;347;14.1923;2.7;4.4094;0
0.293994;2.12583;0;0.25;1;21.3317;2.7;2.8912;0
0.263009;1.9926;0;0.25;1;21.0538;2.7;2.9155;0
0.404911;2.00863;0;0.25;352;15.9164;2.7;2.9155;0
0.227274;1.79168;0;0.25;1;21.33;2.7;2.7561;0
0.374268;2.12641;0;0.25;1;21.33;2.7;2.7561;0
0.410363;2.1627;0;0.25;323;13.4734;2.7;2.7561;0
0.222133;1.94589;0;0.25;1;17.8371;2.7;5.0844;0
0.380321;1.91499;0;0.25;1;17.4901;2.7;5.1795;0
0.245124;1.98419;0;0.25;470;18.3939;2.7;5.1795;0
0.307444;1.78796;0;0.25;1;24.1876;2.7;2.7138;0
0.37838;2.07378;0;0.25;1;24.1876;2.7;2.7138;0
0.297727;2.02026;0;0.25;396;16.2755;2.7;2.7138;0
0.319032;1.77461;0;0.25;1;22.9771;2.7;3.1064;0
0.396333;1.97531;0;0.25;1;22.6296;2.7;3.1913;0
0.228564;2.05909;0;0.25;454;18.4957;2.7;3.1913;0
0.228982;1.88174;0;0.25;1;25.4767;2.7;2.7408;0
0.394531;2.01744;0;0.25;1;25.4898;2.7;2.8768;0
0.301454;2.05913;0;0.25;401;15.9557;2.7;2.8768;0
0.285239;1.99006;0;0.25;1;23.5333;2.7;2.7865;0
0.324943;1.89811;0;0.25;1;23.4931;2.7;2.8162;0
0.331406;2.01371;0;0.25;485;18.6089;2.7;2.8162;0
0.394719;2.00642;0;0.25;1;25.2327;2.7;3.7901;0
0.358962;2.0328;0;0.25;1;25.3789;2.7;4.0333;0
0.376668;1.86502;0;0.25;339;13.7366;2.7;4.0333;0
0.27738;1.81262;0;0.25;1;21.3494;2.7;2.7866;0
0.269972;1.88899;0;0.25;1;21.1844;2.7;2.9434;0
0.252985;2.05527;0;0.25;382;16.1186;2.7;2.9434;0
0.299651;1.94506;0;0.25;1;24.4976;2.7;2.8138;0
0.257178;2.12515;0;0.25;1;24.5272;2.7;2.8937;0
0.286985;2.11702;0;0.25;367;15.4138;2.7;2.8937;0
0.414822;1.9225;0;0.25;1;24.6848;2.7;2.788;0
0.25279;2.08819;0;0.25;1;24.4552;2.7;3.0906;0
0.329214;1.98188;0;0.25;371;17.4033;2.7;3.0906;0
0.29714;2.12275;0;0.25;1;22.3664;2.7;3.6481;0
0.405143;2.16225;0;0.25;1;22.0185;2.7;3.7003;0
0.300733;1.77515;0;0.25;324;14.511;2.7;3.7003;0
0.315669;1.99344;0;0.25;1;21.6426;2.7;2.7207;0
0.390796;1.79877;0;0.25;1;21.726;2.7;2.7795;0
0.255618;2.10204;0;0.25;484;19.4573;2.7;2.7795;0
0.324904;1.89549;0;0.25;400;15.9506;2.7;2.7213;0
0.298984;1.87003;0;0.25;1;22.4558;2.7;2.7065;0
0.385819;2.12671;0;0.25;1;22.4725;2.7;2.8512;0
0.241641;1.99898;0;0.25;465;16.9979;2.7;2.8512;0
