tau_p;tau_d;tau_i;throttle;num_steps;mean_speed;cte_tolerante;max_abs_cte;result
0.22156;1.79703;0;0.32;2408;28.6404;2.7;2.8377;0
0.267205;2.28315;0;0.32;1;32.8652;2.7;2.7342;0
0.174366;2.0881;0;0.32;1;32.8536;2.7;2.8224;0
0.250582;2.57607;0;0.32;6001;32.2612;2.7;2.8224;1
0.250582;2.57607;0;0.32;6001;32.2612;2.7;2.8224;1
0.210056;2.14391;0;0.32;3024;30.1029;2.7;2.6884;0
0.261018;1.44484;0;0.32;1;34.8819;2.7;2.7294;0
0.259783;1.61224;0;0.32;1;34.8403;2.7;2.7629;0
0.202237;1.87453;0;0.32;2700;30.3752;2.7;2.7629;0
0.187746;1.71005;0;0.32;1;34.5389;2.7;2.7611;0
0.189069;1.5706;0;0.32;1;34.5027;2.7;2.8713;0
0.249602;1.58813;0;0.32;1361;24.093;2.7;2.8713;0
0.194992;2.59382;0;0.32;1;31.977;2.7;2.72;0
0.254154;1.48431;0;0.32;1;31.9487;2.7;2.8156;0
0.170234;1.92863;0;0.32;5664;33.7179;2.7;2.8156;0
0.182985;1.70013;0;0.32;1;34.562;2.7;3.0765;0
0.239258;1.64928;0;0.32;1;34.5752;2.7;3.1233;0
0.208858;1.572;0;0.32;1732;27.3987;2.7;3.1233;0
0.216731;1.83511;0;0.32;1;33.496;2.7;2.7459;0
0.26663;1.69217;0;0.32;1;33.496;2.7;2.7459;0
0.263439;2.11656;0;0.32;1778;26.4573;2.7;2.7459;0
0.202572;1.7659;0;0.32;1;30.4569;2.7;2.7384;0
0.214397;1.89189;0;0.32;1;30.3998;2.7;2.7918;0
0.24387;1.45786;0;0.32;1023;22.3972;2.7;2.7918;0
0.171239;2.04266;0;0.32;1;32.6577;2.7;2.7203;0
0.207223;1.99182;0;0.32;1;32.6226;2.7;2.7988;0
0.247838;2.47347;0;0.32;2258;29.1719;2.7;2.7988;0
0.20157;1.57533;0;0.32;1;33.1574;2.7;2.7203;0
0.190611;1.65965;0;0.32;1;33.1574;2.7;2.7203;0
0.244701;2.34933;0;0.32;3167;30.622;2.7;2.7203;0
0.207464;1.84931;0;0.32;1;32.276;2.7;2.7435;0
0.233899;2.38826;0;0.32;1;32.276;2.7;2.7435;0
0.221857;1.65204;0;0.32;1363;26.2498;2.7;2.7435;0
0.233376;2.28779;0;0.32;1;33.5258;2.7;2.7468;0
0.20936;1.40955;0;0.32;1;33.4416;2.7;2.8255;0
0.255809;2.17409;0;0.32;2160;28.2365;2.7;2.8255;0
0.232022;2.10853;0;0.32;1;30.2004;2.7;3.1007;0
0.230965;1.96299;0;0.32;1;30.2285;2.7;3.1037;0
0.185298;1.57204;0;0.32;1644;27.773;2.7;3.1037;0
0.179097;1.94611;0;0.32;1;33.0113;2.7;2.7226;0
0.220855;1.56143;0;0.32;1;33.0084;2.7;2.7577;0
0.172372;2.58131;0;0.32;2354;30.4611;2.7;2.7577;0
0.169621;1.85638;0;0.32;1;33.8915;2.7;2.854;0
0.189516;1.82846;0;0.32;1;33.8915;2.7;2.854;0
0.231941;1.8292;0;0.32;1330;26.1949;2.7;2.854;0
0.235463;2.42425;0;0.32;1;30.9489;2.7;3.2695;0
0.187401;2.16144;0;0.32;1;30.9148;2.7;3.0474;0
0.212549;2.30585;0;0.32;1958;29.0995;2.7;3.0474;0
0.177624;2.13067;0;0.32;1;32.3595;2.7;3.5067;0
0.254827;1.73308;0;0.32;1;32.0617;2.7;3.7065;0
0.176554;1.57187;0;0.32;1043;24.1739;2.7;3.7065;0
0.263993;2.52488;0;0.32;1;33.66;2.7;2.75;0
0.180833;2.27975;0;0.32;1;33.6582;2.7;2.7355;0
0.219242;2.22707;0;0.32;1357;26.7959;2.7;2.7355;0
0.260157;2.46131;0;0.32;1;32.1169;2.7;2.9878;0
0.256116;1.90545;0;0.32;1;32.1085;2.7;3.0744;0
0.246556;1.6613;0;0.32;944;23.3456;2.7;3.0744;0
0.259226;2.1129;0;0.32;1;31.7613;2.7;2.707;0
0.185987;1.74877;0;0.32;1;31.6311;2.7;2.9788;0
0.261935;2.40793;0;0.32;890;22.4635;2.7;2.9788;0
0.187808;2.18961;0;0.32;1;30.2422;2.7;2.7394;0
0.208355;2.24208;0;0.32;1;30.1985;2.7;2.783;0
0.255467;2.21198;0;0.32;1519;26.8281;2.7;2.783;0
0.170479;1.4562;0;0.32;1;28.7271;2.7;2.7624;0
0.263501;1.76901;0;0.32;1;28.4992;2.7;2.8696;0
0.180285;2.52111;0;0.32;4658;32.8919;2.7;2.8696;0
0.184299;1.69304;0;0.32;1;33.2212;2.7;6.2523;0
0.185063;1.8622;0;0.32;1;33.0413;2.7;6.7053;0
0.252023;1.78399;0;0.32;49;7.20713;2.7;6.7053;0
0.216631;2.41324;0;0.32;1;18.1883;2.7;3.0044;0
0.235944;1.92234;0;0.32;1;17.8236;2.7;3.1565;0
0.245683;2.35361;0;0.32;1282;30.0002;2.7;3.1565;0
0.221077;2.55693;0;0.32;1;32.5257;2.7;2.8934;0
0.202373;2.04986;0;0.32;1;32.441;2.7;3.0858;0
0.189575;1.97585;0;0.32;656;22.7028;2.7;3.0858;0
0.251777;1.74814;0;0.32;1;32.4289;2.7;2.7116;0
0.183225;2.26165;0;0.32;1;32.3928;2.7;2.9941;0
0.191401;1.59459;0;0.32;801;25.2439;2.7;2.9941;0
0.258303;2.18309;0;0.32;1;33.2392;2.7;2.7131;0
0.262343;1.98372;0;0.32;1;33.2208;2.7;2.7857;0
0.184062;2.28773;0;0.32;1634;30.7327;2.7;2.7857;0
0.20781;1.44728;0;0.32;1;34.7371;2.7;2.9953;0
0.252499;2.31959;0;0.32;1;34.612;2.7;3.177;0
0.261772;1.88648;0;0.32;1088;26.7315;2.7;3.177;0
0.230228;1.76062;0;0.32;1;31.5778;2.7;2.8299;0
0.240701;2.1304;0;0.32;1;31.4914;2.7;2.9086;0
0.199743;1.59431;0;0.32;1221;28.8357;2.7;2.9086;0
0.197334;2.43847;0;0.32;1;33.3052;2.7;2.7987;0
0.242217;2.39438;0;0.32;1;33.2158;2.7;2.8999;0
0.189947;2.08944;0;0.32;1420;29.1185;2.7;2.8999;0
0.209949;1.68388;0;0.32;1;33.3394;2.7;3.3991;0
0.233167;2.26468;0;0.32;1;33.3349;2.7;3.4417;0
0.178541;2.16033;0;0.32;1535;30.2773;2.7;3.4417;0
0.177556;1.58552;0;0.32;1;35.2746;2.7;3.0596;0
0.222967;1.68138;0;0.32;1;35.2415;2.7;3.1293;0
0.19878;2.5199;0;0.32;445;21.7948;2.7;3.1293;0
0.222182;2.24374;0;0.32;1;29.9195;2.7;2.8575;0
0.261417;2.28659;0;0.32;1;29.9195;2.7;2.8575;0
0.252593;1.54237;0;0.32;599;22.8036;2.7;2.8575;0
0.235205;2.48521;0;0.32;1;29.4894;2.7;3.8354;0
0.267376;2.00194;0;0.32;1;29.7119;2.7;3.8958;0
0.257146;1.44591;0;0.32;567;21.8096;2.7;3.8958;0
0.225247;1.64086;0;0.32;1;29.7145;2.7;3.3379;0
0.235106;1.63589;0;0.32;1;29.6675;2.7;3.4512;0
0.22128;2.26223;0;0.32;725;23.7629;2.7;3.4512;0
0.230967;1.74382;0;0.32;1;32.5422;2.7;3.5881;0
0.220614;2.09315;0;0.32;1;32.5422;2.7;3.5881;0
0.265766;2.27204;0;0.32;602;21.6286;2.7;3.5881;0
0.246383;2.25668;0;0.32;1;30.1262;2.7;2.7211;0
0.195827;1.71597;0;0.32;1;30.0022;2.7;2.8573;0
0.263257;2.04945;0;0.32;623;21.8591;2.7;2.8573;0
0.20821;1.65281;0;0.32;1;30.5381;2.7;2.8744;0
0.260797;1.82171;0;0.32;1;30.5462;2.7;2.9817;0
0.173332;2.1796;0;0.32;905;26.8733;2.7;2.9817;0
0.265681;2.22096;0;0.32;1;24.7765;2.7;3.2283;0
0.254175;2.32513;0;0.32;1;25.2564;2.7;3.2449;0
0.179857;1.89262;0;0.32;1373;29.3539;2.7;3.2449;0
0.254517;1.45646;0;0.32;1;34.6443;2.7;2.8534;0
0.2483;2.04533;0;0.32;1;34.6029;2.7;2.9259;0
0.207145;2.45637;0;0.32;869;26.4455;2.7;2.9259;0
0.242893;1.40236;0;0.32;1;32.7317;2.7;2.7516;0
0.26327;1.88506;0;0.32;1;32.6383;2.7;2.8578;0
0.19368;2.31839;0;0.32;898;26.444;2.7;2.8578;0
0.22108;2.56753;0;0.32;1;12.1566;2.7;2.792;0
0.193621;2.30425;0;0.32;1;11.8015;2.7;2.7608;0
0.265499;2.17929;0;0.32;532;21.7023;2.7;2.7608;0
0.197386;1.92993;0;0.32;1;30.2054;2.7;3.3062;0
0.246262;1.72656;0;0.32;1;30.158;2.7;3.3221;0
0.19108;2.25059;0;0.32;886;25.7849;2.7;3.3221;0
0.214723;1.55708;0;0.32;1;31.9709;2.7;3.4869;0
0.19459;1.74865;0;0.32;1;31.9709;2.7;3.4869;0
0.170666;2.27411;0;0.32;1041;27.5322;2.7;3.4869;0
0.180311;2.11801;0;0.32;1;30.9268;2.7;3.153;0
0.236432;1.96009;0;0.32;1;30.9229;2.7;3.1613;0
0.232031;2.33361;0;0.32;417;18.3946;2.7;3.1613;0
0.256741;2.33738;0;0.32;1;26.5442;2.7;5.841;0
0.264549;1.96628;0;0.32;1;26.6679;2.7;6.0768;0
0.257666;1.97412;0;0.32;403;21.9308;2.7;6.0768;0
0.18761;1.64087;0;0.32;1;29.0794;2.7;3.4867;0
0.244562;2.3697;0;0.32;1;28.9835;2.7;3.5704;0
0.244808;2.2149;0;0.32;577;24.4052;2.7;3.5704;0
0.205489;1.48978;0;0.32;1;31.3638;2.7;2.8043;0
0.2197;2.23463;0;0.32;1;31.3638;2.7;2.8043;0
0.211879;1.61426;0;0.32;613;20.5602;2.7;2.8043;0
0.186863;1.50348;0;0.32;1;30.7695;2.7;2.7512;0
0.186576;1.57349;0;0.32;1;30.7182;2.7;2.8087;0
0.25143;1.82223;0;0.32;487;18.9208;2.7;2.8087;0
0.251568;1.99791;0;0.32;1;28.0409;2.7;2.8502;0
0.177945;1.60535;0;0.32;1;28.0663;2.7;2.8588;0
0.253462;1.72035;0;0.32;667;21.3424;2.7;2.8588;0
0.238981;2.37662;0;0.32;1;29.8143;2.7;3.8694;0
0.194102;1.50076;0;0.32;1;29.77;2.7;3.8787;0
0.188137;1.97847;0;0.32;1101;26.8198;2.7;3.8787;0
0.235621;2.46907;0;0.32;1;33.6597;2.7;2.7401;0
0.20463;1.40786;0;0.32;1;33.6437;2.7;2.7902;0
0.259921;1.65566;0;0.32;639;21.3108;2.7;2.7902;0
0.170388;2.38646;0;0.32;1;29.5239;2.7;2.7231;0
0.232222;2.11652;0;0.32;1;29.4112;2.7;2.8635;0
0.221873;1.85833;0;0.32;777;23.6677;2.7;2.8635;0
0.200448;2.51204;0;0.32;1084;26.4949;2.7;2.735;0
0.243737;2.16034;0;0.32;1;33.0119;2.7;2.7624;0
0.187554;1.68792;0;0.32;1;32.9858;2.7;2.7927;0
0.208762;2.3978;0;0.32;1082;26.6389;2.7;2.7927;0
0.170092;1.80601;0;0.32;1;34.4606;2.7;2.8027;0
0.234558;1.5371;0;0.32;1;34.3345;2.7;2.9475;0
0.202348;2.31541;0;0.32;944;25.7064;2.7;2.9475;0
0.232346;2.59844;0;0.32;1;32.7939;2.7;2.7264;0
0.21263;1.4416;0;0.32;1;32.7578;2.7;2.8262;0
0.175564;2.58022;0;0.32;823;24.1609;2.7;2.8262;0
0.211045;1.50895;0;0.32;1;31.488;2.7;3.6868;0
0.221494;2.01072;0;0.32;1;31.6031;2.7;3.7902;0
0.216352;1.64404;0;0.32;701;22.6495;2.7;3.7902;0
0.255906;1.96415;0;0.32;1;33.8959;2.7;4.2118;0
0.177813;1.77298;0;0.32;1;33.8188;2.7;4.4068;0
0.240903;1.90249;0;0.32;461;22.3818;2.7;4.4068;0
0.222028;2.03641;0;0.32;1;29.8727;2.7;2.7546;0
0.170191;1.43503;0;0.32;1;29.8378;2.7;2.8172;0
0.261484;1.89782;0;0.32;592;20.1311;2.7;2.8172;0
0.222227;2.30018;0;0.32;1;29.2437;2.7;2.7161;0
0.265981;2.11006;0;0.32;1;29.2189;2.7;2.8226;0
0.229277;2.32891;0;0.32;934;25.54;2.7;2.8226;0
0.215707;2.02893;0;0.32;1;33.906;2.7;2.7547;0
0.186456;1.40228;0;0.32;1;33.8435;2.7;3.0046;0
0.228519;2.23356;0;0.32;720;23.2726;2.7;3.0046;0
0.241941;2.2133;0;0.32;1;31.7452;2.7;3.2288;0
0.224557;1.75861;0;0.32;817;24.0576;2.7;3.1238;0
0.245705;1.70365;0;0.32;1;32.4804;2.7;2.7124;0
0.188791;2.57469;0;0.32;1;32.4804;2.7;2.7124;0
0.218315;1.63691;0;0.32;632;23.4561;2.7;2.7124;0
0.251414;1.65389;0;0.32;1;32.7506;2.7;2.7554;0
0.243528;1.79715;0;0.32;1;32.4715;2.7;3.5151;0
0.235023;2.48819;0;0.32;773;23.6016;2.7;3.5151;0
0.217172;2.38696;0;0.32;1;31.4637;2.7;3.8282;0
0.173733;1.6397;0;0.32;1;31.0782;2.7;3.9424;0
0.169929;2.24314;0;0.32;849;24.844;2.7;3.9424;0
0.269319;1.52571;0;0.32;1;32.763;2.7;2.7353;0
0.192939;1.82783;0;0.32;1;32.7848;2.7;2.8;0
0.224202;1.99222;0;0.32;737;23.9052;2.7;2.8;0
0.180275;1.81754;0;0.32;1;32.2676;2.7;3.0082;0
0.258067;2.24992;0;0.32;1;32.2311;2.7;3.0943;0
0.254297;1.68763;0;0.32;531;19.5438;2.7;3.0943;0
0.246238;2.54142;0;0.32;1;29.4148;2.7;3.7701;0
0.211904;1.71781;0;0.32;1;29.4148;2.7;3.7701;0
0.214694;1.60256;0;0.32;742;23.5077;2.7;3.7701;0
0.20935;1.76255;0;0.32;1;32.7682;2.7;3.3447;0
0.17264;1.60393;0;0.32;1;32.7756;2.7;3.3969;0
0.177959;1.60432;0;0.32;666;23.0387;2.7;3.3969;0
0.206149;1.75583;0;0.32;1;33.2108;2.7;2.8744;0
0.224256;1.59914;0;0.32;1;33.2108;2.7;2.8744;0
0.176332;2.0086;0;0.32;1282;28.8821;2.7;2.8744;0
0.251086;1.92623;0;0.32;1;34.8618;2.7;2.9976;0
0.224298;2.13237;0;0.32;1;34.8593;2.7;2.728;0
0.226227;1.78232;0;0.32;638;24.3964;2.7;2.728;0
0.233181;1.66361;0;0.32;1;31.7331;2.7;3.0996;0
0.196175;2.31329;0;0.32;1;31.7476;2.7;3.1889;0
0.230684;1.95424;0;0.32;737;23.7002;2.7;3.1889;0
0.265951;2.25243;0;0.32;1;32.9351;2.7;3.5937;0
0.244603;2.48152;0;0.32;1;32.9351;2.7;3.5937;0
0.260016;2.14343;0;0.32;542;21.0344;2.7;3.5937;0
0.247511;2.01221;0;0.32;1;31.0502;2.7;2.7386;0
0.244248;2.32624;0;0.32;1;30.9306;2.7;2.814;0
0.257829;2.37427;0;0.32;538;21.2245;2.7;2.814;0
0.187102;1.96487;0;0.32;1;31.186;2.7;2.7046;0
0.261705;2.14654;0;0.32;1;30.986;2.7;2.8205;0
0.221514;2.06332;0;0.32;644;21.5845;2.7;2.8205;0
0.183274;1.93678;0;0.32;1;30.8345;2.7;2.7521;0
0.266175;1.47015;0;0.32;1;30.8069;2.7;2.7448;0
0.182525;2.17106;0;0.32;905;26.5411;2.7;2.7448;0
0.176249;1.71093;0;0.32;1;32.7098;2.7;3.2971;0
0.248475;1.47889;0;0.32;1;32.6943;2.7;3.3204;0
0.261072;2.51354;0;0.32;521;19.7073;2.7;3.3204;0
0.252774;1.72974;0;0.32;1;30.3453;2.7;2.735;0
0.207605;1.75167;0;0.32;1;30.2967;2.7;2.7865;0
0.259656;2.05298;0;0.32;533;19.5016;2.7;2.7865;0
0.215212;2.26666;0;0.32;1;29.5289;2.7;2.8575;0
0.203532;2.57364;0;0.32;1;29.5289;2.7;2.8575;0
0.173615;1.7264;0;0.32;651;23.5196;2.7;2.8575;0
0.189936;1.80519;0;0.32;1;32.8298;2.7;2.7088;0
0.254389;1.83134;0;0.32;1;32.831;2.7;2.7305;0
0.191764;2.50533;0;0.32;773;24.2991;2.7;2.7305;0
0.256154;1.41223;0;0.32;1;31.445;2.7;2.8164;0
0.232862;1.49299;0;0.32;1;31.4203;2.7;2.8893;0
0.175781;1.84273;0;0.32;789;24.0838;2.7;2.8893;0
0.268363;2.24916;0;0.32;1;33.6201;2.7;3.0492;0
0.22714;2.31066;0;0.32;1;33.5999;2.7;3.2588;0
0.215753;1.47681;0;0.32;384;20.3729;2.7;3.2588;0
0.236564;1.6462;0;0.32;1;32.2522;2.7;2.7799;0
0.201945;2.54619;0;0.32;1;32.1902;2.7;2.8838;0
0.263422;2.31591;0;0.32;499;19.4436;2.7;2.8838;0
0.268365;2.2963;0;0.32;1;28.9253;2.7;3.0521;0
0.184566;2.14943;0;0.32;1;28.9011;2.7;3.1606;0
0.239646;2.09787;0;0.32;602;21.106;2.7;3.1606;0
0.177097;1.42288;0;0.32;1;31.3121;2.7;4.1891;0
0.254753;2.44952;0;0.32;1;30.9884;2.7;4.2933;0
0.238133;2.31023;0;0.32;522;20.989;2.7;4.2933;0
0.268887;1.78234;0;0.32;1;29.3451;2.7;2.7745;0
0.186852;2.44431;0;0.32;1;29.3563;2.7;2.9007;0
0.255784;1.95134;0;0.32;395;18.4205;2.7;2.9007;0
0.198375;2.30494;0;0.32;1;27.7717;2.7;3.5178;0
0.22724;2.36341;0;0.32;1;27.7717;2.7;3.5178;0
0.206146;1.59199;0;0.32;609;23.0344;2.7;3.5178;0
0.196195;1.70889;0;0.32;1;32.7407;2.7;2.7226;0
0.236995;1.471;0;0.32;1;32.7251;2.7;3.2156;0
0.261218;2.55447;0;0.32;535;20.7169;2.7;3.2156;0
0.187165;2.36471;0;0.32;1;29.4991;2.7;2.755;0
0.267272;1.90621;0;0.32;1;29.4519;2.7;2.8168;0
0.209957;1.54153;0;0.32;573;22.9551;2.7;2.8168;0
0.253788;2.31395;0;0.32;1;31.3059;2.7;4.0806;0
0.220721;2.1349;0;0.32;1;31.5079;2.7;4.1645;0
0.195166;2.51048;0;0.32;734;24.5018;2.7;4.1645;0
0.195991;1.86372;0;0.32;1;33.4646;2.7;2.7294;0
0.266697;2.45464;0;0.32;1;33.4273;2.7;2.7705;0
0.18422;1.95548;0;0.32;540;22.6307;2.7;2.7705;0
0.25424;1.90626;0;0.32;1;32.621;2.7;2.8175;0
0.242617;2.05985;0;0.32;1;32.621;2.7;2.8175;0
0.184776;1.57587;0;0.32;593;22.2264;2.7;2.8175;0
0.252071;1.42821;0;0.32;1;32.1059;2.7;2.8131;0
0.188815;1.75817;0;0.32;1;32.1059;2.7;2.8131;0
0.232043;1.77315;0;0.32;424;20.0891;2.7;2.8131;0
0.204885;2.14556;0;0.32;1;32.1701;2.7;2.8075;0
0.176177;1.98603;0;0.32;1;32.1573;2.7;2.9413;0
0.180744;2.33471;0;0.32;747;24.8714;2.7;2.9413;0
0.232402;1.57619;0;0.32;1;31.019;2.7;2.8744;0
0.192362;1.75164;0;0.32;1;31.0069;2.7;2.9909;0
0.191659;2.51086;0;0.32;737;25.4802;2.7;2.9909;0
0.220476;2.19127;0;0.32;1;33.2577;2.7;2.8319;0
0.208682;2.23043;0;0.32;1;33.1687;2.7;2.993;0
0.221475;2.28655;0;0.32;587;24.6458;2.7;2.993;0
0.215501;1.90132;0;0.32;1;33.162;2.7;2.9122;0
0.179421;2.09022;0;0.32;1;31.2622;2.7;5.3598;0
0.247113;2.27075;0;0.32;539;22.5509;2.7;5.3598;0
0.265163;2.57914;0;0.32;1;30.5194;2.7;2.8124;0
0.195553;2.14687;0;0.32;1;30.3556;2.7;2.9154;0
0.243002;1.77824;0;0.32;482;19.6388;2.7;2.9154;0
0.20418;2.54643;0;0.32;733;23.9055;2.7;2.7172;0
0.242364;2.22099;0;0.32;1;31.9757;2.7;2.7073;0
0.227529;2.35919;0;0.32;1;31.8706;2.7;2.7738;0
0.248525;1.8131;0;0.32;375;17.3936;2.7;2.7738;0
0.252643;1.91693;0;0.32;1;27.3583;2.7;3.5769;0
0.188608;2.33779;0;0.32;1;27.3583;2.7;3.5769;0
0.18569;2.10598;0;0.32;365;19.4233;2.7;3.5769;0
0.244216;1.91942;0;0.32;1;31.4962;2.7;2.7739;0
0.231399;2.46096;0;0.32;1;31.4962;2.7;2.7739;0
0.193829;1.45077;0;0.32;236;20.6811;2.7;2.7739;0
0.176369;2.06696;0;0.32;1;29.4078;2.7;2.8252;0
0.170204;2.3954;0;0.32;1;29.4218;2.7;2.829;0
0.188307;2.47775;0;0.32;194;9.75213;2.7;2.829;0
0.225669;1.88703;0;0.32;1;23.8559;2.7;5.0784;0
0.215902;1.85917;0;0.32;1;23.8037;2.7;5.1626;0
0.223245;2.00852;0;0.32;395;22.6852;2.7;5.1626;0
0.208242;1.81501;0;0.32;1;30.7594;2.7;3.9425;0
0.18497;2.53823;0;0.32;1;30.7426;2.7;3.9533;0
0.23327;1.91551;0;0.32;502;22.2583;2.7;3.9533;0
0.169445;1.72339;0;0.32;1;30.8766;2.7;2.7416;0
0.25696;1.79427;0;0.32;1;30.868;2.7;2.8475;0
0.227969;2.58573;0;0.32;679;24.2417;2.7;2.8475;0
0.217963;1.81134;0;0.32;309;17.4388;2.7;2.7432;0
0.179686;1.99791;0;0.32;77;13.4799;2.7;2.8543;0
0.212955;1.4581;0;0.32;1;23.4724;2.7;16.2689;0
0.212898;1.4667;0;0.32;1;23.585;2.7;16.8639;0
0.253307;2.59958;0;0.32;77;12.3558;2.7;16.8639;0
0.245739;1.60437;0;0.32;1;19.5604;2.7;2.7364;0
0.170473;1.74136;0;0.32;1;19.2905;2.7;2.8179;0
0.214419;2.20185;0;0.32;70;13.9567;2.7;2.8179;0
0.226675;2.5673;0;0.32;1;21.8288;2.7;7.4521;0
0.224619;2.36222;0;0.32;1;21.6635;2.7;7.6256;0
0.238683;2.39332;0;0.32;89;11.5224;2.7;7.6256;0
0.267846;2.25781;0;0.32;1;24.1859;2.7;7.5743;0
0.195391;2.56609;0;0.32;1;24.3784;2.7;7.6615;0
0.265307;2.36492;0;0.32;51;8.36176;2.7;7.6615;0
0.206544;1.8957;0;0.32;1;20.601;2.7;3.2492;0
0.257703;2.25876;0;0.32;1;20.6408;2.7;3.4658;0
0.20579;2.3496;0;0.32;581;26.4035;2.7;3.4658;0
0.203628;2.57685;0;0.32;1;33.4782;2.7;2.853;0
0.199868;2.02575;0;0.32;1;33.4837;2.7;2.9353;0
0.2076;1.69264;0;0.32;334;20.8991;2.7;2.9353;0
0.254425;1.49941;0;0.32;1;29.2963;2.7;4.2123;0
0.173442;2.34956;0;0.32;1;29.3535;2.7;4.2286;0
0.192889;2.23543;0;0.32;533;22.9728;2.7;4.2286;0
0.251344;1.69909;0;0.32;1;29.5244;2.7;3.6046;0
0.199226;2.34648;0;0.32;1;29.5002;2.7;3.5359;0
0.223765;1.51713;0;0.32;212;18.5369;2.7;3.5359;0
0.184458;2.08175;0;0.32;1;30.3614;2.7;2.7079;0
0.215744;2.37256;0;0.32;1;30.3847;2.7;2.8503;0
0.220191;1.54265;0;0.32;199;15.1112;2.7;2.8503;0
0.229808;2.19119;0;0.32;1;26.437;2.7;4.7358;0
0.224395;2.38221;0;0.32;1;26.4708;2.7;4.9452;0
0.248647;1.76802;0;0.32;195;16.2015;2.7;4.9452;0
0.170598;2.22137;0;0.32;1;25.2811;2.7;2.8856;0
0.263222;1.87977;0;0.32;1;25.4409;2.7;2.7696;0
0.225111;2.03399;0;0.32;275;19.2665;2.7;2.7696;0
0.206323;1.96063;0;0.32;1;26.6589;2.7;2.9716;0
0.236524;2.29304;0;0.32;1;26.7314;2.7;2.8602;0
0.261342;2.28649;0;0.32;266;13.9682;2.7;2.8602;0
0.214886;2.09048;0;0.32;1;24.3641;2.7;4.2918;0
0.258338;1.60336;0;0.32;1;23.7824;2.7;4.6037;0
0.239336;1.51403;0;0.32;45;7.1931;2.7;4.6037;0
0.24178;2.14685;0;0.32;1;18.849;2.7;2.8636;0
0.253665;1.40499;0;0.32;1;18.902;2.7;2.9704;0
0.231687;2.4527;0;0.32;131;14.2518;2.7;2.9704;0
0.260132;1.74688;0;0.32;1;19.6267;2.7;4.9306;0
0.241134;1.56617;0;0.32;1;19.7182;2.7;4.9697;0
0.193792;2.04358;0;0.32;86;14.1952;2.7;4.9697;0
0.243957;1.6249;0;0.32;1;24.2452;2.7;2.7478;0
0.208473;1.85068;0;0.32;1;23.9372;2.7;3.1645;0
0.175322;2.4076;0;0.32;92;17.1769;2.7;3.1645;0
0.187829;2.34394;0;0.32;1;26.0144;2.7;2.7519;0
0.247633;2.53859;0;0.32;1;26.0526;2.7;2.9241;0
0.227361;1.44322;0;0.32;69;11.3187;2.7;2.9241;0
0.263197;1.98767;0;0.32;1;22.7176;2.7;3.8426;0
0.246103;1.95959;0;0.32;1;22.5541;2.7;3.9912;0
0.207476;1.44087;0;0.32;94;12.5133;2.7;3.9912;0
0.228489;1.58556;0;0.32;1;24.7458;2.7;5.0141;0
