tau_p;tau_d;tau_i;throttle;num_steps;mean_speed;cte_tolerante;max_abs_cte;result
0.284353;2.44042;0;0.28;1;28.9008;2.7;2.7626;0
0.26497;2.4225;0;0.28;1;28.9008;2.7;2.7626;0
0.214414;1.79167;0;0.28;1099;23.1212;2.7;2.7626;0
0.281844;2.18073;0;0.28;1;29.4749;2.7;2.7296;0
0.226797;1.71799;0;0.28;1;29.4749;2.7;2.7296;0
0.279384;1.91504;0;0.28;715;19.1564;2.7;2.7296;0
0.191919;2.33258;0;0.28;1;27.4081;2.7;2.7678;0
0.284268;2.38083;0;0.28;1;27.4112;2.7;2.812;0
0.272762;2.50237;0;0.28;840;20.7012;2.7;2.812;0
0.198444;1.99777;0;0.28;1;27.6968;2.7;2.9318;0
0.273104;1.48891;0;0.28;1;27.6651;2.7;2.9672;0
0.266887;2.17593;0;0.28;933;21.297;2.7;2.9672;0
0.225732;2.65547;0;0.28;1;26.7081;2.7;3.5396;0
0.26148;1.4258;0;0.28;1;26.7148;2.7;3.5551;0
0.281857;1.98895;0;0.28;781;20.2857;2.7;3.5551;0
0.212267;2.4945;0;0.28;1;27.5699;2.7;2.7502;0
0.239667;2.78516;0;0.28;1;27.5718;2.7;2.762;0
0.212208;2.478;0;0.28;1815;26.0759;2.7;2.762;0
0.284086;2.33222;0;0.28;1;29.8621;2.7;2.7557;0
0.215973;2.0413;0;0.28;1;29.8269;2.7;2.7871;0
0.264849;1.80403;0;0.28;853;20.6933;2.7;2.7871;0
0.209667;2.4154;0;0.28;1;25.9694;2.7;3.3647;0
0.23331;1.6063;0;0.28;1;25.9665;2.7;2.9686;0
0.213177;1.82981;0;0.28;1128;23.8663;2.7;2.9686;0
0.189253;2.44284;0;0.28;1;29.9919;2.7;2.8391;0
0.198898;2.26073;0;0.28;1;29.9693;2.7;2.8368;0
0.255019;2.07648;0;0.28;1075;23.0812;2.7;2.8368;0
0.250618;2.51226;0;0.28;1;28.3751;2.7;3.0004;0
0.275328;2.51665;0;0.28;1;28.3751;2.7;3.0004;0
0.283136;2.08371;0;0.28;737;19.8833;2.7;3.0004;0
0.276253;2.09285;0;0.28;1;27.1253;2.7;2.7795;0
0.206197;1.70407;0;0.28;1;27.1253;2.7;2.7795;0
0.263149;2.55436;0;0.28;943;22.0443;2.7;2.7795;0
0.263395;2.37376;0;0.28;1;27.3471;2.7;3.0618;0
0.224076;1.52779;0;0.28;1;27.3194;2.7;3.129;0
0.238287;2.39678;0;0.28;1564;25.5308;2.7;3.129;0
0.230466;1.67302;0;0.28;1;28.1868;2.7;2.7424;0
0.20545;1.54378;0;0.28;1;28.1868;2.7;2.7424;0
0.205163;1.62546;0;0.28;1082;23.8517;2.7;2.7424;0
0.270017;1.91564;0;0.28;1;30.7229;2.7;2.7255;0
0.270155;2.12061;0;0.28;1;30.6575;2.7;2.797;0
0.196532;1.66262;0;0.28;832;21.6541;2.7;2.797;0
0.272049;1.79679;0;0.28;1;29.9835;2.7;2.803;0
0.257568;2.56243;0;0.28;1;29.9634;2.7;2.8363;0
0.212689;1.54059;0;0.28;890;22.1206;2.7;2.8363;0
0.206724;2.09792;0;0.28;1;29.9288;2.7;2.8348;0
0.254208;2.67029;0;0.28;1;29.9022;2.7;2.8812;0
0.223217;1.43221;0;0.28;885;22.4155;2.7;2.8812;0
0.278508;1.72131;0;0.28;1;28.8796;2.7;3.8988;0
0.188975;2.57391;0;0.28;1;28.923;2.7;3.9634;0
0.250809;2.25899;0;0.28;778;20.8767;2.7;3.9634;0
0.24046;1.95777;0;0.28;1;28.3207;2.7;2.7269;0
0.219035;2.72043;0;0.28;1;28.237;2.7;2.82;0
0.262324;2.31011;0;0.28;849;21.6405;2.7;2.82;0
0.206141;1.75895;0;0.28;1;26.9904;2.7;2.8867;0
0.227349;2.58714;0;0.28;1;26.9868;2.7;2.7925;0
0.188679;1.89672;0;0.28;1127;24.2746;2.7;2.7925;0
0.253145;1.58299;0;0.28;1;28.8213;2.7;2.7178;0
0.220935;2.49102;0;0.28;1;28.8118;2.7;2.7612;0
0.250933;2.82122;0;0.28;996;22.7295;2.7;2.7612;0
0.231217;1.47158;0;0.28;1;26.9996;2.7;2.795;0
0.194151;2.79996;0;0.28;1;26.9996;2.7;2.795;0
0.229632;1.55015;0;0.28;1111;24.0863;2.7;2.795;0
0.240081;2.13555;0;0.28;1;29.7966;2.7;2.7745;0
0.234939;1.70776;0;0.28;1;29.8019;2.7;2.7885;0
0.274493;2.08122;0;0.28;630;19.0551;2.7;2.7885;0
0.1964;1.85819;0;0.28;1;27.8143;2.7;2.7255;0
0.25949;2.00928;0;0.28;1;27.6845;2.7;2.8421;0
0.240615;2.16552;0;0.28;829;21.906;2.7;2.8421;0
0.188778;1.46391;0;0.28;1;28.6034;2.7;3.3108;0
0.280071;2.00383;0;0.28;1;28.603;2.7;3.3381;0
0.240814;2.47325;0;0.28;996;23.0553;2.7;3.3381;0
0.284568;2.25145;0;0.28;1;28.6844;2.7;2.7344;0
0.247864;2.50677;0;0.28;1;28.6844;2.7;2.7344;0
0.234294;2.1568;0;0.28;919;22.5585;2.7;2.7344;0
0.205043;1.42571;0;0.28;1;28.883;2.7;3.0842;0
0.247106;2.39553;0;0.28;1;28.9006;2.7;3.0912;0
0.260528;2.3719;0;0.28;696;19.8729;2.7;3.0912;0
0.243144;1.84142;0;0.28;1;27.1564;2.7;2.7243;0
0.264292;1.7773;0;0.28;1;27.0417;2.7;2.8413;0
0.207378;2.79352;0;0.28;1612;25.8974;2.7;2.8413;0
0.236902;1.69944;0;0.28;1;29.4393;2.7;2.8618;0
0.270001;1.71926;0;0.28;1;29.4429;2.7;2.8901;0
0.262115;1.88639;0;0.28;597;18.8002;2.7;2.8901;0
0.25361;2.6926;0;0.28;1;25.9207;2.7;3.8376;0
0.235759;2.5745;0;0.28;1;25.8628;2.7;3.717;0
0.19232;1.7027;0;0.28;1000;23.6366;2.7;3.717;0
0.188516;2.4067;0;0.28;1;30.1599;2.7;2.8606;0
0.287906;1.5697;0;0.28;1;30.1443;2.7;2.9416;0
0.211526;1.92218;0;0.28;917;23.1379;2.7;2.9416;0
0.242789;2.11397;0;0.28;1;28.0623;2.7;3.2578;0
0.198862;1.91018;0;0.28;1;28.0623;2.7;3.2578;0
0.276654;2.41462;0;0.28;592;18.5313;2.7;3.2578;0
0.272884;1.75861;0;0.28;1;26.8175;2.7;2.7127;0
0.264825;2.7547;0;0.28;1;26.7346;2.7;2.7578;0
0.230491;1.79382;0;0.28;731;20.8658;2.7;2.7578;0
0.233281;1.65936;0;0.28;1;28.564;2.7;3.5047;0
0.227937;1.84602;0;0.28;1;28.4948;2.7;3.4876;0
0.191227;1.66096;0;0.28;836;22.3463;2.7;3.4876;0
0.196546;1.66142;0;0.28;1;29.9872;2.7;2.7321;0
0.224736;1.83818;0;0.28;1;29.9872;2.7;2.7321;0
0.242843;1.65538;0;0.28;626;19.5369;2.7;2.7321;0
0.194919;2.13307;0;0.28;1;28.0355;2.7;2.7109;0
0.269673;2.03698;0;0.28;1;27.903;2.7;2.7944;0
0.242885;2.27747;0;0.28;782;21.1896;2.7;2.7944;0
0.244814;1.86909;0;0.28;1;28.0508;2.7;3.7286;0
0.251768;1.73059;0;0.28;1;28.0508;2.7;3.7286;0
0.214762;2.48854;0;0.28;951;22.767;2.7;3.7286;0
0.249271;2.06966;0;0.28;1;26.5426;2.7;3.2273;0
0.284538;2.41755;0;0.28;1;26.4966;2.7;3.2731;0
0.26319;2.68482;0;0.28;784;21.1391;2.7;3.2731;0
0.278603;2.29039;0;0.28;1;25.5526;2.7;3.6779;0
0.266098;2.13729;0;0.28;1;25.1846;2.7;3.7766;0
0.262835;2.50365;0;0.28;633;19.6313;2.7;3.7766;0
0.276416;2.55969;0;0.28;1;26.1259;2.7;2.8905;0
0.205689;2.08206;0;0.28;1;26.1259;2.7;2.8905;0
0.280292;2.29401;0;0.28;548;18.5571;2.7;2.8905;0
0.240101;2.19692;0;0.28;1;24.8619;2.7;2.7474;0
0.201861;2.04928;0;0.28;1;24.7963;2.7;2.7919;0
0.284762;1.50489;0;0.28;467;16.84;2.7;2.7919;0
0.201112;2.32262;0;0.28;1;25.957;2.7;3.4369;0
0.194836;1.7858;0;0.28;1;25.9013;2.7;3.5501;0
0.267062;1.51508;0;0.28;500;16.8763;2.7;3.5501;0
0.279659;2.72218;0;0.28;1;25.4609;2.7;3.0269;0
0.271361;1.80774;0;0.28;1;25.4609;2.7;3.0384;0
0.226192;1.83333;0;0.28;693;20.6928;2.7;3.0384;0
0.278243;2.18486;0;0.28;1;29.0731;2.7;2.7051;0
0.233799;2.43415;0;0.28;728;20.9015;2.7;2.7132;0
0.222119;2.79229;0;0.28;1;28.2513;2.7;3.0463;0
0.192202;1.80385;0;0.28;1;28.2513;2.7;3.0463;0
0.208523;1.89577;0;0.28;776;21.896;2.7;3.0463;0
0.272976;1.92628;0;0.28;1;29.4147;2.7;3.2645;0
0.210351;2.7126;0;0.28;1;29.3188;2.7;3.3963;0
0.274741;1.43731;0;0.28;497;17.58;2.7;3.3963;0
0.251449;1.53154;0;0.28;1;25.8491;2.7;3.2935;0
0.194368;1.93956;0;0.28;1;25.8585;2.7;3.3543;0
0.28695;2.41373;0;0.28;588;18.923;2.7;3.3543;0
0.245727;2.48548;0;0.28;1;27.7666;2.7;3.1612;0
0.23434;1.51266;0;0.28;1;27.7742;2.7;3.2515;0
0.255151;1.71028;0;0.28;534;18.1928;2.7;3.2515;0
0.220532;2.76027;0;0.28;1;27.498;2.7;2.7264;0
0.282009;2.49161;0;0.28;1;27.498;2.7;2.7264;0
0.286952;2.46873;0;0.28;552;18.7806;2.7;2.7264;0
0.203153;2.29738;0;0.28;1;26.1929;2.7;3.5386;0
0.258233;2.23722;0;0.28;1;26.1498;2.7;3.5566;0
0.195684;1.44974;0;0.28;716;21.1644;2.7;3.5566;0
0.27334;2.64748;0;0.28;1;29.3189;2.7;2.7945;0
0.25672;2.48498;0;0.28;1;29.2179;2.7;2.8964;0
0.287474;1.86911;0;0.28;505;17.83;2.7;2.8964;0
0.205439;2.64141;0;0.28;1;25.8746;2.7;2.7227;0
0.274371;2.06627;0;0.28;1;25.9521;2.7;2.914;0
0.216962;2.47881;0;0.28;697;21.0875;2.7;2.914;0
0.245827;2.54702;0;0.28;1;29.6513;2.7;2.7197;0
0.224733;1.64704;0;0.28;1;29.6338;2.7;2.75;0
0.214782;1.78342;0;0.28;813;22.7365;2.7;2.75;0
0.255582;1.50588;0;0.28;1;28.7775;2.7;3.7251;0
0.279805;2.76993;0;0.28;1;28.7775;2.7;3.7251;0
0.205752;2.54854;0;0.28;501;17.9005;2.7;3.7251;0
0.285859;2.01363;0;0.28;1;26.4195;2.7;3.182;0
0.228544;1.58816;0;0.28;1;26.4642;2.7;3.379;0
0.272375;2.48931;0;0.28;544;17.8462;2.7;3.379;0
0.239308;2.28042;0;0.28;1;25.802;2.7;2.7626;0
0.213753;2.7186;0;0.28;1;25.802;2.7;2.7626;0
0.214578;1.96405;0;0.28;723;21.8113;2.7;2.7626;0
0.285284;2.65346;0;0.28;1;30.3539;2.7;3.6417;0
0.202807;2.0711;0;0.28;1;30.3246;2.7;3.6908;0
0.272827;2.01368;0;0.28;496;17.9074;2.7;3.6908;0
0.261204;2.19287;0;0.28;1;27.2714;2.7;3.2723;0
0.203363;1.62823;0;0.28;1;27.2037;2.7;3.4077;0
0.270658;1.45596;0;0.28;477;17.0848;2.7;3.4077;0
0.207402;1.84091;0;0.28;1;25.9366;2.7;2.9045;0
0.25063;1.85839;0;0.28;1;25.9366;2.7;2.9045;0
0.223472;2.29287;0;0.28;614;20.0906;2.7;2.9045;0
0.194764;2.10675;0;0.28;1;28.3704;2.7;2.7341;0
0.199331;2.51354;0;0.28;1;28.2996;2.7;2.7649;0
0.250989;1.6286;0;0.28;477;17.244;2.7;2.7649;0
0.210949;1.83329;0;0.28;1;26.8968;2.7;3.49;0
0.210246;2.71904;0;0.28;1;26.892;2.7;3.5591;0
0.239063;2.34619;0;0.28;688;20.494;2.7;3.5591;0
0.227269;2.39188;0;0.28;1;29.0713;2.7;3.4844;0
0.240062;2.45736;0;0.28;1;29.0244;2.7;3.6254;0
0.234088;2.00791;0;0.28;650;20.2241;2.7;3.6254;0
0.198008;2.2283;0;0.28;1;26.9297;2.7;3.655;0
0.2657;2.43892;0;0.28;1;26.8803;2.7;3.6981;0
0.28375;2.79871;0;0.28;579;19.45;2.7;3.6981;0
0.21414;2.2944;0;0.28;1;27.3007;2.7;3.2078;0
0.261589;1.86432;0;0.28;1;27.3007;2.7;3.2078;0
0.222767;2.76054;0;0.28;739;21.6665;2.7;3.2078;0
0.260951;2.38087;0;0.28;1;28.1819;2.7;3.0152;0
0.246116;2.5421;0;0.28;1;28.1589;2.7;3.0853;0
0.267112;1.90499;0;0.28;491;17.6724;2.7;3.0853;0
0.27123;2.02613;0;0.28;1;26.4177;2.7;2.7857;0
0.207195;2.51713;0;0.28;1;25.493;2.7;3.6604;0
0.204277;2.24669;0;0.28;684;21.2063;2.7;3.6604;0
0.262803;2.02903;0;0.28;1;28.4978;2.7;2.7559;0
0.249986;2.66084;0;0.28;1;28.4978;2.7;2.7559;0
0.212416;1.48228;0;0.28;554;19.2233;2.7;2.7559;0
0.194956;2.20117;0;0.28;1;27.4895;2.7;3.2658;0
0.188791;2.58434;0;0.28;1;27.4874;2.7;3.2856;0
0.206894;2.68043;0;0.28;687;21.4941;2.7;3.2856;0
0.244256;1.99125;0;0.28;1;28.5858;2.7;2.77;0
0.234489;1.95874;0;0.28;1;28.5858;2.7;2.77;0
0.241832;2.13298;0;0.28;717;21.6014;2.7;2.77;0
0.226829;1.90723;0;0.28;1;28.7752;2.7;2.838;0
0.203557;2.75098;0;0.28;1;28.799;2.7;3.0395;0
0.251857;2.02448;0;0.28;491;18.0951;2.7;3.0395;0
0.188032;1.80033;0;0.28;1;25.7495;2.7;3.4745;0
0.275547;1.88302;0;0.28;1;26.019;2.7;3.5609;0
0.246556;2.8064;0;0.28;611;20.2484;2.7;3.5609;0
0.23655;1.90294;0;0.28;1;26.0481;2.7;3.6242;0
0.198273;2.12061;0;0.28;1;26.1898;2.7;3.6981;0
0.231542;1.49083;0;0.28;320;16.0128;2.7;3.6981;0
0.231485;1.50087;0;0.28;1;25.6313;2.7;3.1874;0
0.271894;2.82256;0;0.28;446;18.8967;2.7;4.3927;0
0.264326;1.66148;0;0.28;1;25.7478;2.7;2.9661;0
0.18906;1.8213;0;0.28;1;25.7281;2.7;3.0147;0
0.233006;2.35854;0;0.28;547;19.268;2.7;3.0147;0
0.245262;2.78489;0;0.28;1;27.4901;2.7;2.7263;0
0.243206;2.54563;0;0.28;1;27.486;2.7;2.7605;0
0.25727;2.58192;0;0.28;618;20.0405;2.7;2.7605;0
0.286433;2.42382;0;0.28;1;27.2313;2.7;2.7038;0
0.213978;2.78348;0;0.28;1;27.2313;2.7;2.7038;0
0.283894;2.54879;0;0.28;498;19.0272;2.7;2.7038;0
0.225131;2.00137;0;0.28;1;26.6913;2.7;2.8669;0
0.27629;2.42493;0;0.28;1;26.6913;2.7;2.8669;0
0.224377;2.53091;0;0.28;842;22.8046;2.7;2.8669;0
0.222215;2.79604;0;0.28;1;27.8341;2.7;3.4954;0
0.218455;2.15308;0;0.28;1;27.7017;2.7;3.536;0
0.226187;1.76446;0;0.28;572;19.4779;2.7;3.536;0
0.273012;1.53902;0;0.28;1;26.973;2.7;5.0579;0
0.192029;2.53086;0;0.28;1;26.973;2.7;5.0579;0
0.211476;2.39771;0;0.28;652;21.3213;2.7;5.0579;0
0.269931;1.77199;0;0.28;1;29.0659;2.7;2.8837;0
0.217813;2.52727;0;0.28;1;29.0659;2.7;2.8837;0
0.242352;1.55969;0;0.28;433;17.5619;2.7;2.8837;0
0.203045;2.21842;0;0.28;1;27.242;2.7;2.7657;0
0.234331;2.5577;0;0.28;1;27.1053;2.7;2.8376;0
0.238778;1.58947;0;0.28;453;17.9228;2.7;2.8376;0
0.248395;2.3461;0;0.28;1;26.9777;2.7;2.9946;0
0.242982;2.56896;0;0.28;1;26.9569;2.7;2.9591;0
0.267234;1.8524;0;0.28;411;16.7357;2.7;2.9591;0
0.189185;2.38131;0;0.28;1;25.5718;2.7;2.7086;0
0.281809;1.98278;0;0.28;1;25.5718;2.7;2.7086;0
0.243698;2.1627;0;0.28;480;18.3897;2.7;2.7086;0
0.22491;2.07712;0;0.28;1;27.1418;2.7;3.1489;0
0.255111;2.46492;0;0.28;1;27.1418;2.7;3.1489;0
0.279929;2.45728;0;0.28;481;17.8393;2.7;3.1489;0
0.233473;2.22861;0;0.28;1;25.3803;2.7;2.7439;0
0.276925;1.66029;0;0.28;1;25.3771;2.7;2.7789;0
0.257923;1.55608;0;0.28;452;17.1282;2.7;2.7789;0
0.260367;2.29437;0;0.28;1;25.85;2.7;2.7565;0
0.272252;1.42886;0;0.28;1;25.7447;2.7;2.8511;0
0.250274;2.65119;0;0.28;651;20.4014;2.7;2.8511;0
0.278719;1.82774;0;0.28;1;28.0228;2.7;2.8122;0
0.259721;1.61691;0;0.28;1;28.0228;2.7;2.8122;0
0.212379;2.17388;0;0.28;844;23.583;2.7;2.8122;0
0.262544;1.68543;0;0.28;1;30.6334;2.7;2.709;0
0.22706;1.94883;0;0.28;1;30.6516;2.7;2.8566;0
0.193909;2.59858;0;0.28;478;18.5079;2.7;2.8566;0
0.206416;2.52431;0;0.28;1;26.1875;2.7;2.814;0
0.26622;2.75139;0;0.28;1;26.185;2.7;2.8537;0
0.245948;1.47346;0;0.28;405;16.5928;2.7;2.8537;0
0.281784;2.10866;0;0.28;1;26.1234;2.7;2.7897;0
0.26469;2.0759;0;0.28;1;26.1234;2.7;2.7897;0
0.226063;1.47073;0;0.28;545;19.171;2.7;2.7897;0
0.247076;1.63953;0;0.28;1;28.0363;2.7;3.8653;0
0.210775;2.74038;0;0.28;1;27.765;2.7;3.9471;0
