tau_p;tau_d;tau_i;throttle;num_steps;mean_speed;cte_tolerante;max_abs_cte;result
0.0969294;1.72271;3.3896e-05;0.44;1090;35.4043;3;3.1154;0
0.0866909;1.67337;3.19645e-05;0.44;1;47.7564;3;3.0164;0
0.136452;1.52156;3.48361e-05;0.44;1;47.7343;3;3.0652;0
0.0816108;1.8639;3.12392e-05;0.44;558;30.2283;3;3.0652;0
0.088152;1.4192;1.81341e-05;0.44;1;44.5061;3;3.0437;0
0.141673;1.81153;3.43085e-05;0.44;1;44.5098;3;3.0866;0
0.144905;1.67862;2.72793e-05;0.44;614;28.7113;3;3.0866;0
0.0822804;1.88129;3.37365e-05;0.44;1;44.3761;3;4.7136;0
0.101279;1.32099;2.09465e-05;0.44;1;44.3087;3;4.8848;0
0.13703;1.90253;2.53103e-05;0.44;451;23.4887;3;4.8848;0
0.144449;1.61379;3.37403e-05;0.44;1;39.0779;3;3.014;0
0.119213;1.52988;2.41472e-05;0.44;1;38.8498;3;3.3184;0
0.127592;1.77641;2.54942e-05;0.44;935;33.5883;3;3.3184;0
0.0948253;1.41901;2.50628e-05;0.44;1;44.871;3;3.5068;0
0.092898;1.98179;2.46882e-05;0.44;1;44.7847;3;3.4466;0
0.128804;1.95239;1.6425e-05;0.44;871;31.7352;3;3.4466;0
0.0869886;1.74909;1.91656e-05;0.44;1;45.4922;3;3.0396;0
0.10299;1.47873;2.56049e-05;0.44;1;45.3358;3;3.1702;0
0.121565;1.86592;2.65801e-05;0.44;1229;35.5963;3;3.1702;0
0.0778633;1.79636;2.90046e-05;0.44;1;46.721;3;3.2299;0
0.0770752;1.41315;2.82471e-05;0.44;1;46.7192;3;3.3768;0
0.113404;1.47706;2.45136e-05;0.44;1172;35.6779;3;3.3768;0
0.0940545;2.03607;2.84931e-05;0.44;1;46.1889;3;3.2495;0
0.112776;1.85196;2.57866e-05;0.44;1;46.134;3;3.4183;0
0.144164;1.88053;3.51638e-05;0.44;846;31.5513;3;3.4183;0
0.137105;1.38438;2.69454e-05;0.44;573;29.0751;3;3.0261;0
0.123195;2.01294;3.12171e-05;0.44;1;43.9463;3;3.3308;0
0.148932;1.69076;2.46932e-05;0.44;1;43.9463;3;3.3308;0
0.140748;1.32008;1.70645e-05;0.44;210;18.0426;3;3.3308;0
0.115229;1.45004;2.68301e-05;0.44;1;38.5101;3;3.0336;0
0.123115;1.44673;2.19193e-05;0.44;1;38.4754;3;3.0977;0
0.112055;1.86429;2.34874e-05;0.44;687;27.4595;3;3.0977;0
0.119804;1.51868;3.08492e-05;0.44;1;43.7443;3;3.9323;0
0.111522;1.75157;3.53186e-05;0.44;1;43.7365;3;3.9449;0
0.147644;1.87083;1.64665e-05;0.44;958;32.6565;3;3.9449;0
0.132137;1.86059;2.55058e-05;0.44;1;44.3638;3;3.0534;0
0.0916923;1.50012;2.85926e-05;0.44;1;44.3427;3;3.2167;0
0.145636;1.72244;2.87205e-05;0.44;720;27.3363;3;3.2167;0
0.101599;1.45801;3.48806e-05;0.44;1;43.4582;3;3.0003;0
0.143668;1.57061;2.14108e-05;0.44;1;43.4582;3;3.0003;0
0.0736966;1.8092;2.97114e-05;0.44;1238;37.2837;3;3.0003;0
0.147576;1.83677;3.32377e-05;0.44;1;48.5801;3;3.0876;0
0.138371;1.90623;1.70484e-05;0.44;1;48.5535;3;3.1746;0
0.0789168;1.61788;2.68623e-05;0.44;1279;36.9539;3;3.1746;0
0.138645;1.32711;3.52226e-05;0.44;1;49.009;3;3.113;0
0.133671;1.71969;2.2157e-05;0.44;1;49.0099;3;3.2269;0
0.100747;1.99372;3.52918e-05;0.44;1207;34.9636;3;3.2269;0
0.129345;1.29104;2.50355e-05;0.44;1;47.7658;3;3.1249;0
0.145647;1.61284;2.28301e-05;0.44;1;47.3504;3;3.7047;0
0.0899749;1.90173;3.02578e-05;0.44;1290;36.1398;3;3.7047;0
0.111894;2.06782;3.31994e-05;0.44;1;48.3864;3;3.0269;0
0.0899278;1.8923;1.63844e-05;0.44;1;48.3518;3;3.1049;0
0.14743;1.809;2.76699e-05;0.44;799;30.2855;3;3.1049;0
0.0929393;1.64276;3.31712e-05;0.44;1;44.042;3;3.1561;0
0.13204;1.50718;1.70822e-05;0.44;1;43.9822;3;3.2156;0
0.0878949;1.85653;2.17657e-05;0.44;1151;34.0144;3;3.2156;0
0.106809;1.39419;3.28677e-05;0.44;1;46.584;3;5.674;0
0.0907028;1.52191;1.90331e-05;0.44;1;46.4967;3;5.8953;0
0.0715634;1.87221;2.34458e-05;0.44;134;23.7254;3;5.8953;0
0.0792794;1.76815;2.66533e-05;0.44;1;37.5129;3;3.9705;0
0.124176;1.66286;2.28853e-05;0.44;1;37.3335;3;4.2227;0
0.120656;1.91188;2.13725e-05;0.44;84;24.398;3;4.2227;0
0.140423;1.91439;2.66663e-05;0.44;1;38.3134;3;3.0496;0
0.14667;1.66699;2.82324e-05;0.44;1;37.9917;3;3.4291;0
0.141163;1.67221;1.70965e-05;0.44;78;17.9745;3;3.4291;0
0.0851184;1.45005;3.52382e-05;0.44;1;33.7598;3;3.0232;0
0.13068;1.93593;2.14071e-05;0.44;1;33.5691;3;3.068;0
0.130877;1.83274;1.79762e-05;0.44;166;28.6081;3;3.068;0
0.0994223;1.34932;3.52904e-05;0.44;1;42.0962;3;3.7593;0
0.110791;1.84589;2.06613e-05;0.44;1;41.6244;3;4.5366;0
0.104534;1.43231;2.98624e-05;0.44;115;26.9649;3;4.5366;0
0.0845209;1.35846;3.32673e-05;0.44;1;37.835;3;8.0818;0
0.0842913;1.40513;2.7811e-05;0.44;1;37.6411;3;8.5915;0
0.136175;1.57095;2.84327e-05;0.44;56;11.1463;3;8.5915;0
0.136285;1.68808;1.92719e-05;0.44;1;30.0163;3;3.6947;0
0.0773867;1.42637;1.89976e-05;0.44;1;29.949;3;3.6983;0
0.1378;1.50304;2.4771e-05;0.44;191;27.4621;3;3.6983;0
0.126216;1.94055;1.86992e-05;0.44;1;38.4668;3;5.7194;0
0.0903122;1.35664;3.48455e-05;0.44;1;37.938;3;6.6509;0
0.0855405;1.67511;2.1537e-05;0.44;192;22.0229;3;6.6509;0
0.123528;2.00218;2.28031e-05;0.44;1;40.8116;3;5.5809;0
0.0987351;1.29471;2.07014e-05;0.44;1;40.732;3;5.7298;0
0.142967;1.45991;1.74573e-05;0.44;101;21.5893;3;5.7298;0
0.0713414;1.94711;3.01563e-05;0.44;1;33.2544;3;14.9943;0
0.120809;1.76715;2.54271e-05;0.44;1;33.9247;3;16.1566;0
0.112529;1.59503;1.74008e-05;0.44;82;15.9942;3;16.1566;0
0.0953895;2.03083;2.21853e-05;0.44;1;33.3109;3;3.0472;0
0.130021;1.79637;1.61751e-05;0.44;1;33.2698;3;3.1428;0
0.0850743;1.48142;3.35608e-05;0.44;641;33.3068;3;3.1428;0
0.10204;1.95467;3.55955e-05;0.44;1;44.997;3;3.835;0
0.0711041;1.56014;2.35399e-05;0.44;1;44.997;3;3.835;0
0.122677;1.38087;1.97785e-05;0.44;485;24.4395;3;3.835;0
0.0969096;1.89974;3.11209e-05;0.44;1;41.492;3;3.1341;0
